,日期,股票代码,股票名称,基金持股比例 [单位]% [比例类型]占流通股比例,基金持股数量 [单位]股,持股基金家数 [股本类型]流通股本
91,2022-06-30,000025.SZ,特力A,0.48163427,1891755.0,8.0
92,2022-09-30,000025.SZ,特力A,0.24883629,977375.0,1.0
93,2022-12-31,000025.SZ,特力A,0.499205,1960769.0,13.0
94,2023-03-31,000025.SZ,特力A,0.26278818,1032175.0,1.0
95,2022-03-31,000026.SZ,飞亚达,0.67841618,2440707.0,2.0
96,2022-06-30,000026.SZ,飞亚达,0.69271021,2492132.0,11.0
97,2022-09-30,000026.SZ,飞亚达,0.0,0.0,0.0
98,2022-12-31,000026.SZ,飞亚达,0.41869169,1506308.0,12.0
99,2023-03-31,000026.SZ,飞亚达,0.0,0.0,0.0
100,2022-03-31,000027.SZ,深圳能源,0.1890383,8993289.0,1.0
101,2022-06-30,000027.SZ,深圳能源,0.69543512,33084558.0,118.0
102,2022-09-30,000027.SZ,深圳能源,0.1879789,8942889.0,1.0
103,2022-12-31,000027.SZ,深圳能源,1.24222688,59097576.0,148.0
104,2023-03-31,000027.SZ,深圳能源,0.25623481,12190089.0,2.0
105,2022-03-31,000028.SZ,国药一致,0.55259641,2032100.0,4.0
106,2022-06-30,000028.SZ,国药一致,1.58097631,5813831.0,106.0
107,2022-09-30,000028.SZ,国药一致,1.04529152,3843921.0,7.0
108,2022-12-31,000028.SZ,国药一致,3.47348185,12773269.0,113.0
109,2023-03-31,000028.SZ,国药一致,2.37453048,8732021.0,11.0
110,2022-03-31,000029.SZ,深深房A,0.0,0.0,0.0
111,2022-06-30,000029.SZ,深深房A,0.01584124,141250.0,6.0
112,2022-09-30,000029.SZ,深深房A,0.0,0.0,0.0
113,2022-12-31,000029.SZ,深深房A,0.23102415,2059950.0,7.0
114,2023-03-31,000029.SZ,深深房A,0.0,0.0,0.0
115,2022-03-31,000030.SZ,富奥股份,1.34438292,23697884.0,2.0
116,2022-06-30,000030.SZ,富奥股份,1.66313167,29316574.0,29.0
117,2022-09-30,000030.SZ,富奥股份,0.5723599,10089178.0,1.0
118,2022-12-31,000030.SZ,富奥股份,0.86211406,15196772.0,60.0
119,2023-03-31,000030.SZ,富奥股份,0.0,0.0,0.0
120,2022-03-31,000031.SZ,大悦城,0.43332864,8193192.0,3.0
121,2022-06-30,000031.SZ,大悦城,2.63730416,49865015.0,83.0
122,2022-09-30,000031.SZ,大悦城,0.20670036,8274000.0,2.0
123,2022-12-31,000031.SZ,大悦城,1.2791921,51204727.0,88.0
124,2023-03-31,000031.SZ,大悦城,0.41605109,16654092.0,4.0
125,2022-03-31,000032.SZ,深桑达A,0.41435958,1708960.0,4.0
126,2022-06-30,000032.SZ,深桑达A,0.59542099,3839059.0,31.0
127,2022-09-30,000032.SZ,深桑达A,0.0,0.0,0.0
128,2022-12-31,000032.SZ,深桑达A,5.58875799,36034289.0,103.0
129,2023-03-31,000032.SZ,深桑达A,10.50001909,67700323.0,86.0
130,2022-03-31,000034.SZ,神州数码,0.0,0.0,0.0
131,2022-06-30,000034.SZ,神州数码,2.72877618,18020121.0,90.0
132,2022-09-30,000034.SZ,神州数码,3.15409173,20932319.0,14.0
133,2022-12-31,000034.SZ,神州数码,15.95991396,106684484.0,250.0
134,2023-03-31,000034.SZ,神州数码,5.27536109,35290474.0,53.0
135,2022-03-31,000035.SZ,中国天楹,2.04904106,51713233.0,4.0
136,2022-06-30,000035.SZ,中国天楹,3.25811059,82227455.0,48.0
137,2022-09-30,000035.SZ,中国天楹,3.69673703,93297410.0,6.0
138,2022-12-31,000035.SZ,中国天楹,7.93787552,201534300.0,66.0
139,2023-03-31,000035.SZ,中国天楹,4.73995448,119625895.0,7.0
140,2022-03-31,000036.SZ,华联控股,1.98921971,29518708.0,4.0
141,2022-06-30,000036.SZ,华联控股,3.3316687,49439765.0,20.0
142,2022-09-30,000036.SZ,华联控股,2.86380353,42496955.0,8.0
143,2022-12-31,000036.SZ,华联控股,2.30342369,34181288.0,32.0
144,2023-03-31,000036.SZ,华联控股,1.46948716,21806220.0,3.0
145,2022-03-31,000037.SZ,深南电A,0.0,0.0,0.0
146,2022-06-30,000037.SZ,深南电A,0.0,0.0,0.0
147,2022-09-30,000037.SZ,深南电A,0.0,0.0,0.0
148,2022-12-31,000037.SZ,深南电A,0.0732942,248400.0,2.0
149,2023-03-31,000037.SZ,深南电A,0.0,0.0,0.0
150,2022-03-31,000038.SZ,*ST大通,0.0,0.0,0.0
151,2022-06-30,000038.SZ,*ST大通,0.0,0.0,0.0
152,2022-09-30,000038.SZ,*ST大通,0.0,0.0,0.0
153,2022-12-31,000038.SZ,*ST大通,0.0,0.0,0.0
154,2023-03-31,000038.SZ,*ST大通,0.0,0.0,0.0
155,2022-03-31,000039.SZ,中集集团,0.6352206,9751409.0,17.0
156,2022-06-30,000039.SZ,中集集团,2.56479015,39372649.0,185.0
157,2022-09-30,000039.SZ,中集集团,0.00023755,5470.0,1.0
158,2022-12-31,000039.SZ,中集集团,1.50853565,34736786.0,116.0
159,2023-03-31,000039.SZ,中集集团,0.02944392,678000.0,2.0
160,2022-03-31,000040.SZ,东旭蓝天,0.0,0.0,0.0
161,2022-06-30,000040.SZ,东旭蓝天,0.00141464,15000.0,5.0
162,2022-09-30,000040.SZ,东旭蓝天,0.0,0.0,0.0
163,2022-12-31,000040.SZ,东旭蓝天,0.01045891,110900.0,3.0
164,2023-03-31,000040.SZ,东旭蓝天,0.0,0.0,0.0
165,2022-03-31,000042.SZ,中洲控股,0.0,0.0,0.0
166,2022-06-30,000042.SZ,中洲控股,0.00440713,29300.0,1.0
167,2022-09-30,000042.SZ,中洲控股,0.0,0.0,0.0
168,2022-12-31,000042.SZ,中洲控股,0.24934151,1657700.0,3.0
169,2023-03-31,000042.SZ,中洲控股,0.0,0.0,0.0
170,2022-03-31,000045.SZ,深纺织A,0.47574694,2174610.0,1.0
171,2022-06-30,000045.SZ,深纺织A,0.68500287,3131106.0,10.0
172,2022-09-30,000045.SZ,深纺织A,0.0,0.0,0.0
173,2022-12-31,000045.SZ,深纺织A,0.3060039,1398725.0,11.0
174,2023-03-31,000045.SZ,深纺织A,0.0,0.0,0.0
175,2022-03-31,000046.SZ,泛海控股,0.0,0.0,0.0
176,2022-06-30,000046.SZ,泛海控股,0.02601709,1351900.0,10.0
177,2022-09-30,000046.SZ,泛海控股,0.0,0.0,0.0
178,2022-12-31,000046.SZ,泛海控股,0.05500943,2858400.0,6.0
179,2023-03-31,000046.SZ,泛海控股,0.0,0.0,0.0
180,2022-03-31,000048.SZ,京基智农,0.97240622,5088011.0,4.0
181,2022-06-30,000048.SZ,京基智农,2.00817178,10507543.0,38.0
182,2022-09-30,000048.SZ,京基智农,0.0,0.0,0.0
183,2022-12-31,000048.SZ,京基智农,1.18235568,6186549.0,46.0
184,2023-03-31,000048.SZ,京基智农,1.19971522,6277381.0,16.0
185,2022-03-31,000049.SZ,德赛电池,6.28026808,18747327.0,7.0
186,2022-06-30,000049.SZ,德赛电池,11.262695,33620448.0,80.0
187,2022-09-30,000049.SZ,德赛电池,10.31885514,30894294.0,18.0
188,2022-12-31,000049.SZ,德赛电池,14.45024663,43262140.0,128.0
189,2023-03-31,000049.SZ,德赛电池,3.44405928,10311061.0,5.0
190,2022-03-31,000050.SZ,深天马A,0.00146896,34900.0,2.0
191,2022-06-30,000050.SZ,深天马A,1.47351036,35007994.0,155.0
192,2022-09-30,000050.SZ,深天马A,0.0084939,201800.0,1.0
193,2022-12-31,000050.SZ,深天马A,1.5432094,36663919.0,145.0
194,2023-03-31,000050.SZ,深天马A,0.01193692,283600.0,1.0
195,2022-03-31,000055.SZ,方大集团,0.0,0.0,0.0
196,2022-06-30,000055.SZ,方大集团,0.0057524,39100.0,2.0
197,2022-09-30,000055.SZ,方大集团,0.0,0.0,0.0
198,2022-12-31,000055.SZ,方大集团,1.14288998,7768400.0,15.0
199,2023-03-31,000055.SZ,方大集团,0.0,0.0,0.0
200,2022-03-31,000056.SZ,皇庭国际,0.0,0.0,0.0
201,2022-06-30,000056.SZ,皇庭国际,0.01026789,92900.0,1.0
202,2022-09-30,000056.SZ,皇庭国际,0.0,0.0,0.0
203,2022-12-31,000056.SZ,皇庭国际,0.0,0.0,0.0
204,2023-03-31,000056.SZ,皇庭国际,0.0,0.0,0.0
205,2022-03-31,000058.SZ,深赛格,0.0,0.0,0.0
206,2022-06-30,000058.SZ,深赛格,0.15915103,856900.0,6.0
207,2022-09-30,000058.SZ,深赛格,0.0,0.0,0.0
208,2022-12-31,000058.SZ,深赛格,0.17873299,1760200.0,10.0
209,2023-03-31,000058.SZ,深赛格,0.0,0.0,0.0
210,2022-03-31,000059.SZ,华锦股份,4.00529395,64062375.0,7.0
211,2022-06-30,000059.SZ,华锦股份,7.76583524,124210072.0,65.0
212,2022-09-30,000059.SZ,华锦股份,1.80785994,28915681.0,12.0
213,2022-12-31,000059.SZ,华锦股份,5.8545782,93640614.0,103.0
214,2023-03-31,000059.SZ,华锦股份,0.59880802,9577590.0,9.0
215,2022-03-31,000060.SZ,中金岭南,0.67518123,24644417.0,3.0
216,2022-06-30,000060.SZ,中金岭南,2.82149622,105454609.0,136.0
217,2022-09-30,000060.SZ,中金岭南,1.37356222,51337484.0,8.0
218,2022-12-31,000060.SZ,中金岭南,2.37734373,88854262.0,119.0
219,2023-03-31,000060.SZ,中金岭南,1.0034643,37504917.0,8.0
220,2022-03-31,000061.SZ,农产品,0.00196822,33400.0,1.0
221,2022-06-30,000061.SZ,农产品,0.08193457,1390400.0,14.0
222,2022-09-30,000061.SZ,农产品,0.0,0.0,0.0
223,2022-12-31,000061.SZ,农产品,0.32309199,5482755.0,25.0
224,2023-03-31,000061.SZ,农产品,0.0,0.0,0.0
225,2022-03-31,000062.SZ,深圳华强,1.98001122,20709122.0,2.0
226,2022-06-30,000062.SZ,深圳华强,2.72926848,28545674.0,85.0
227,2022-09-30,000062.SZ,深圳华强,1.97523069,20659122.0,2.0
228,2022-12-31,000062.SZ,深圳华强,1.56148689,16331737.0,65.0
229,2023-03-31,000062.SZ,深圳华强,0.53152151,5559233.0,3.0
230,2022-03-31,000063.SZ,中兴通讯,6.15860847,239757911.0,74.0
231,2022-06-30,000063.SZ,中兴通讯,7.9570944,309929213.0,463.0
232,2022-09-30,000063.SZ,中兴通讯,4.85872549,189261392.0,89.0
233,2022-12-31,000063.SZ,中兴通讯,7.76320533,309022928.0,531.0
234,2023-03-31,000063.SZ,中兴通讯,8.13487968,323856497.0,285.0
235,2022-03-31,000065.SZ,北方国际,0.76856098,5211304.0,2.0
236,2022-06-30,000065.SZ,北方国际,2.3317912,21109235.0,40.0
237,2022-09-30,000065.SZ,北方国际,0.94867161,8588175.0,2.0
238,2022-12-31,000065.SZ,北方国际,1.98393384,17960272.0,28.0
239,2023-03-31,000065.SZ,北方国际,0.64693586,5856866.0,11.0
240,2022-03-31,000066.SZ,中国长城,0.61842059,18182777.0,7.0
241,2022-06-30,000066.SZ,中国长城,3.3319096,98394468.0,183.0
242,2022-09-30,000066.SZ,中国长城,0.84028779,26443878.0,5.0
243,2022-12-31,000066.SZ,中国长城,4.20002296,132174828.0,141.0
244,2023-03-31,000066.SZ,中国长城,2.21628623,69746584.0,17.0
245,2022-03-31,000068.SZ,华控赛格,0.21055529,2119600.0,1.0
246,2022-06-30,000068.SZ,华控赛格,0.0966055,972500.0,1.0
247,2022-09-30,000068.SZ,华控赛格,0.0,0.0,0.0
248,2022-12-31,000068.SZ,华控赛格,0.00883108,88900.0,1.0
249,2023-03-31,000068.SZ,华控赛格,0.0,0.0,0.0
250,2022-03-31,000069.SZ,华侨城A,4.01893315,283841378.0,66.0
251,2022-06-30,000069.SZ,华侨城A,6.05998995,427993156.0,311.0
252,2022-09-30,000069.SZ,华侨城A,2.36810775,167250099.0,17.0
253,2022-12-31,000069.SZ,华侨城A,5.8543563,413470064.0,277.0
254,2023-03-31,000069.SZ,华侨城A,2.90006256,204819966.0,18.0
255,2022-03-31,000070.SZ,特发信息,0.0,0.0,0.0
256,2022-06-30,000070.SZ,特发信息,0.2168068,1805822.0,11.0
257,2022-09-30,000070.SZ,特发信息,0.0,0.0,0.0
258,2022-12-31,000070.SZ,特发信息,0.06883692,573358.0,6.0
259,2023-03-31,000070.SZ,特发信息,0.36416721,3033262.0,1.0
260,2022-03-31,000078.SZ,海王生物,0.0,0.0,0.0
261,2022-06-30,000078.SZ,海王生物,0.05958279,1567697.0,9.0
262,2022-09-30,000078.SZ,海王生物,0.0,0.0,0.0
263,2022-12-31,000078.SZ,海王生物,0.15855204,4171700.0,11.0
264,2023-03-31,000078.SZ,海王生物,0.0,0.0,0.0
265,2022-03-31,000088.SZ,盐田港,0.0,0.0,0.0
266,2022-06-30,000088.SZ,盐田港,0.03855589,867184.0,7.0
267,2022-09-30,000088.SZ,盐田港,0.0,0.0,0.0
268,2022-12-31,000088.SZ,盐田港,0.55328177,12444202.0,28.0
269,2023-03-31,000088.SZ,盐田港,0.0,0.0,0.0
270,2022-03-31,000089.SZ,深圳机场,0.55056932,11290908.0,6.0
271,2022-06-30,000089.SZ,深圳机场,1.94863579,39962028.0,112.0
272,2022-09-30,000089.SZ,深圳机场,0.14180964,2908189.0,7.0
273,2022-12-31,000089.SZ,深圳机场,2.05805692,42206004.0,97.0
274,2023-03-31,000089.SZ,深圳机场,0.32596544,6684800.0,2.0
275,2022-03-31,000090.SZ,天健集团,3.48652073,65147224.0,32.0
276,2022-06-30,000090.SZ,天健集团,6.10302468,114037789.0,147.0
277,2022-09-30,000090.SZ,天健集团,4.14656848,77480516.0,10.0
278,2022-12-31,000090.SZ,天健集团,7.32057295,136788232.0,117.0
279,2023-03-31,000090.SZ,天健集团,3.17220898,59274166.0,11.0
280,2022-03-31,000096.SZ,广聚能源,0.0,0.0,0.0
281,2022-06-30,000096.SZ,广聚能源,0.00046981,2400.0,1.0
282,2022-09-30,000096.SZ,广聚能源,0.0,0.0,0.0
283,2022-12-31,000096.SZ,广聚能源,0.11107022,567400.0,7.0
284,2023-03-31,000096.SZ,广聚能源,0.0,0.0,0.0
285,2022-03-31,000099.SZ,中信海直,0.0,0.0,0.0
286,2022-06-30,000099.SZ,中信海直,0.02126117,151000.0,7.0
287,2022-09-30,000099.SZ,中信海直,0.4705194,3341700.0,2.0
288,2022-12-31,000099.SZ,中信海直,1.18266981,8399500.0,16.0
289,2023-03-31,000099.SZ,中信海直,1.37704753,9780000.0,2.0
290,2022-03-31,000100.SZ,TCL科技,0.52880737,74195070.0,29.0
291,2022-06-30,000100.SZ,TCL科技,2.23612513,313742728.0,324.0
292,2022-09-30,000100.SZ,TCL科技,0.58305066,81805754.0,24.0
293,2022-12-31,000100.SZ,TCL科技,3.52804137,775642753.0,359.0
294,2023-03-31,000100.SZ,TCL科技,2.1024383,299928866.0,77.0
295,2022-03-31,000150.SZ,*ST宜康,0.0,0.0,0.0
296,2022-06-30,000150.SZ,*ST宜康,0.0,0.0,0.0
297,2022-09-30,000150.SZ,*ST宜康,0.0,0.0,0.0
298,2022-12-31,000150.SZ,*ST宜康,0.0,0.0,0.0
299,2023-03-31,000150.SZ,*ST宜康,0.0,0.0,0.0
300,2022-03-31,000151.SZ,中成股份,0.0,0.0,0.0
301,2022-06-30,000151.SZ,中成股份,0.00015007,400.0,1.0
302,2022-09-30,000151.SZ,中成股份,0.0,0.0,0.0
303,2022-12-31,000151.SZ,中成股份,0.00787863,21000.0,1.0
304,2023-03-31,000151.SZ,中成股份,0.0,0.0,0.0
305,2022-03-31,000153.SZ,丰原药业,0.0,0.0,0.0
306,2022-06-30,000153.SZ,丰原药业,0.3582316,1117601.0,7.0
307,2022-09-30,000153.SZ,丰原药业,0.0,0.0,0.0
308,2022-12-31,000153.SZ,丰原药业,0.03224594,100600.0,4.0
309,2023-03-31,000153.SZ,丰原药业,0.0,0.0,0.0
310,2022-03-31,000155.SZ,川能动力,0.63051094,8007489.0,6.0
311,2022-06-30,000155.SZ,川能动力,1.54498042,22455964.0,101.0
312,2022-09-30,000155.SZ,川能动力,2.49853775,32404318.0,27.0
313,2022-12-31,000155.SZ,川能动力,5.06620466,65705193.0,156.0
314,2023-03-31,000155.SZ,川能动力,0.85387606,11074186.0,7.0
315,2022-03-31,000156.SZ,华数传媒,0.00414682,64900.0,1.0
316,2022-06-30,000156.SZ,华数传媒,1.8993367,29725666.0,97.0
317,2022-09-30,000156.SZ,华数传媒,0.13933056,2180600.0,3.0
318,2022-12-31,000156.SZ,华数传媒,2.44565794,38275895.0,110.0
319,2023-03-31,000156.SZ,华数传媒,0.06981224,1092600.0,1.0
320,2022-03-31,000157.SZ,中联重科,0.25117152,17823200.0,15.0
321,2022-06-30,000157.SZ,中联重科,1.5419641,109418195.0,237.0
322,2022-09-30,000157.SZ,中联重科,0.21800646,15469800.0,7.0
323,2022-12-31,000157.SZ,中联重科,1.58472786,112452725.0,200.0
324,2023-03-31,000157.SZ,中联重科,0.1255942,8912200.0,8.0
325,2022-03-31,000158.SZ,常山北明,0.33158699,5300805.0,1.0
326,2022-06-30,000158.SZ,常山北明,0.82469178,13183660.0,59.0
327,2022-09-30,000158.SZ,常山北明,0.3498215,5592305.0,1.0
328,2022-12-31,000158.SZ,常山北明,0.18867748,3016230.0,17.0
329,2023-03-31,000158.SZ,常山北明,1.38331281,22113870.0,6.0
330,2022-03-31,000159.SZ,国际实业,0.0,0.0,0.0
331,2022-06-30,000159.SZ,国际实业,0.0,0.0,0.0
332,2022-09-30,000159.SZ,国际实业,0.0,0.0,0.0
333,2022-12-31,000159.SZ,国际实业,0.01075546,51700.0,1.0
334,2023-03-31,000159.SZ,国际实业,0.0,0.0,0.0
335,2022-03-31,000166.SZ,申万宏源,3.04712592,686698606.0,36.0
336,2022-06-30,000166.SZ,申万宏源,2.89430946,652259974.0,230.0
337,2022-09-30,000166.SZ,申万宏源,2.39967993,540790539.0,27.0
338,2022-12-31,000166.SZ,申万宏源,3.05378655,688199627.0,200.0
339,2023-03-31,000166.SZ,申万宏源,2.28312132,514522961.0,29.0
340,2022-03-31,000301.SZ,东方盛虹,4.90518715,101378087.0,14.0
341,2022-06-30,000301.SZ,东方盛虹,4.3629537,210948533.0,412.0
342,2022-09-30,000301.SZ,东方盛虹,2.73008694,131999780.0,80.0
343,2022-12-31,000301.SZ,东方盛虹,3.89363921,211579857.0,367.0
344,2023-03-31,000301.SZ,东方盛虹,1.0536895,57949593.0,23.0
345,2022-03-31,000333.SZ,美的集团,5.41162215,374901125.0,511.0
346,2022-06-30,000333.SZ,美的集团,6.61219339,458656526.0,1268.0
347,2022-09-30,000333.SZ,美的集团,3.8783387,269276089.0,402.0
348,2022-12-31,000333.SZ,美的集团,5.55325922,385657141.0,1066.0
349,2023-03-31,000333.SZ,美的集团,3.56739,247744503.0,459.0
350,2022-03-31,000338.SZ,潍柴动力,0.79903778,41078420.0,28.0
351,2022-06-30,000338.SZ,潍柴动力,3.43708617,176700109.0,372.0
352,2022-09-30,000338.SZ,潍柴动力,0.6438294,33099178.0,15.0
353,2022-12-31,000338.SZ,潍柴动力,3.96470878,203825116.0,348.0
354,2023-03-31,000338.SZ,潍柴动力,1.76296597,90633828.0,69.0
355,2022-03-31,000400.SZ,许继电气,0.65838741,6638700.0,8.0
356,2022-06-30,000400.SZ,许继电气,7.07587637,71347994.0,220.0
357,2022-09-30,000400.SZ,许继电气,0.22264745,2245015.0,10.0
358,2022-12-31,000400.SZ,许继电气,9.39001947,94682130.0,256.0
359,2023-03-31,000400.SZ,许继电气,2.77308069,27961730.0,24.0
360,2022-03-31,000401.SZ,冀东水泥,3.14463224,44445322.0,13.0
361,2022-06-30,000401.SZ,冀东水泥,3.38043162,65010194.0,153.0
362,2022-09-30,000401.SZ,冀东水泥,1.05923268,16389508.0,8.0
363,2022-12-31,000401.SZ,冀东水泥,4.19937135,64976883.0,188.0
364,2023-03-31,000401.SZ,冀东水泥,0.8826761,13657654.0,8.0
365,2022-03-31,000402.SZ,金融街,1.80196889,53859587.0,1.0
366,2022-06-30,000402.SZ,金融街,5.10062281,152454043.0,174.0
367,2022-09-30,000402.SZ,金融街,1.96612998,58766247.0,7.0
368,2022-12-31,000402.SZ,金融街,5.07844328,151791110.0,158.0
369,2023-03-31,000402.SZ,金融街,1.14763233,34301926.0,3.0
370,2022-03-31,000403.SZ,派林生物,2.20713033,13314606.0,5.0
371,2022-06-30,000403.SZ,派林生物,8.43699547,50896528.0,106.0
372,2022-09-30,000403.SZ,派林生物,1.28279434,7750591.0,4.0
373,2022-12-31,000403.SZ,派林生物,8.27013963,49970047.0,128.0
374,2023-03-31,000403.SZ,派林生物,1.54472606,9898291.0,9.0
375,2022-03-31,000404.SZ,长虹华意,0.1732625,1205900.0,1.0
376,2022-06-30,000404.SZ,长虹华意,0.24145024,1680484.0,7.0
377,2022-09-30,000404.SZ,长虹华意,0.0,0.0,0.0
378,2022-12-31,000404.SZ,长虹华意,0.45932735,3196900.0,8.0
379,2023-03-31,000404.SZ,长虹华意,0.56371015,3923400.0,1.0
380,2022-03-31,000407.SZ,胜利股份,0.0,0.0,0.0
381,2022-06-30,000407.SZ,胜利股份,0.00286593,25100.0,2.0
