,日期,股票代码,股票名称,基金持股比例 [单位]% [比例类型]占流通股比例,基金持股数量 [单位]股,持股基金家数 [股本类型]流通股本
119,2020-06-30,000048.SZ,京基智农,0.01405446,56568.0,4.0
120,2020-09-30,000048.SZ,京基智农,0.00535862,21568.0,1.0
121,2020-12-31,000048.SZ,京基智农,0.05885836,236900.0,3.0
122,2020-03-31,000049.SZ,德赛电池,2.23964104,4596723.0,4.0
123,2020-06-30,000049.SZ,德赛电池,15.32054147,31444452.0,79.0
124,2020-09-30,000049.SZ,德赛电池,14.00144495,28737089.0,7.0
125,2020-12-31,000049.SZ,德赛电池,15.87513283,32582716.0,79.0
126,2021-03-31,000049.SZ,德赛电池,15.58352245,31984204.0,29.0
127,2020-06-30,000050.SZ,深天马A,4.25859951,77888397.0,154.0
128,2020-09-30,000050.SZ,深天马A,0.30019578,5490483.0,3.0
129,2020-12-31,000050.SZ,深天马A,2.28040735,55683017.0,149.0
130,2021-03-31,000050.SZ,深天马A,0.00778434,162360.0,2.0
131,2020-06-30,000055.SZ,方大集团,0.43912491,2984800.0,7.0
132,2020-12-31,000055.SZ,方大集团,0.10971134,745725.0,6.0
133,2020-03-31,000056.SZ,皇庭国际,0.00611873,55360.0,2.0
134,2020-06-30,000056.SZ,皇庭国际,0.05585889,505390.0,8.0
135,2020-12-31,000056.SZ,皇庭国际,0.10631527,961900.0,3.0
136,2020-06-30,000058.SZ,深赛格,0.09682043,521300.0,6.0
137,2020-12-31,000058.SZ,深赛格,0.00692768,37300.0,6.0
138,2020-03-31,000059.SZ,华锦股份,0.00125044,20000.0,1.0
139,2020-06-30,000059.SZ,华锦股份,0.29471673,4713825.0,21.0
140,2020-12-31,000059.SZ,华锦股份,0.19722429,3154489.0,22.0
141,2020-03-31,000060.SZ,中金岭南,0.75624361,26995517.0,3.0
142,2020-06-30,000060.SZ,中金岭南,2.33354144,83300088.0,93.0
143,2020-09-30,000060.SZ,中金岭南,0.00644314,230000.0,1.0
144,2020-12-31,000060.SZ,中金岭南,2.04214152,72898028.0,103.0
145,2021-03-31,000060.SZ,中金岭南,0.48922756,17465034.0,1.0
146,2020-06-30,000061.SZ,农产品,0.51112465,8673602.0,47.0
147,2020-12-31,000061.SZ,农产品,0.44819793,7605758.0,50.0
148,2020-03-31,000062.SZ,深圳华强,0.28089921,2937951.0,2.0
149,2020-06-30,000062.SZ,深圳华强,0.47979283,5018198.0,53.0
150,2020-12-31,000062.SZ,深圳华强,0.44944048,4700740.0,63.0
151,2020-03-31,000063.SZ,中兴通讯,13.37729208,464915048.0,316.0
152,2020-06-30,000063.SZ,中兴通讯,12.08759004,507009842.0,828.0
153,2020-09-30,000063.SZ,中兴通讯,6.93654143,241171990.0,78.0
154,2020-12-31,000063.SZ,中兴通讯,7.50187895,330261514.0,455.0
155,2021-03-31,000063.SZ,中兴通讯,3.83062011,147782734.0,44.0
156,2020-03-31,000065.SZ,北方国际,0.25148384,1692692.0,1.0
157,2020-06-30,000065.SZ,北方国际,1.59691727,10748615.0,20.0
158,2020-09-30,000065.SZ,北方国际,0.31602705,2127153.0,1.0
159,2020-12-31,000065.SZ,北方国际,0.05171144,348066.0,10.0
160,2021-03-31,000065.SZ,北方国际,0.01088221,73250.0,2.0
161,2020-03-31,000066.SZ,中国长城,6.54645395,163075544.0,18.0
162,2020-06-30,000066.SZ,中国长城,5.97743409,148900965.0,185.0
163,2020-09-30,000066.SZ,中国长城,2.13821346,62610783.0,20.0
164,2020-12-31,000066.SZ,中国长城,7.11823685,208434934.0,311.0
165,2021-03-31,000066.SZ,中国长城,2.95494775,86526250.0,22.0
166,2020-06-30,000068.SZ,华控赛格,0.12108221,1218900.0,4.0
167,2020-03-31,000069.SZ,华侨城A,0.57083586,40204926.0,21.0
168,2020-06-30,000069.SZ,华侨城A,2.34630064,165253884.0,253.0
169,2020-09-30,000069.SZ,华侨城A,0.3815511,26873283.0,18.0
170,2020-12-31,000069.SZ,华侨城A,2.17151045,153365205.0,287.0
171,2021-03-31,000069.SZ,华侨城A,0.777453,54908435.0,44.0
172,2020-03-31,000070.SZ,特发信息,0.49236779,3916000.0,1.0
173,2020-06-30,000070.SZ,特发信息,0.59510775,4733180.0,9.0
174,2020-09-30,000070.SZ,特发信息,0.00377165,30000.0,1.0
175,2020-12-31,000070.SZ,特发信息,1.23192712,9799074.0,15.0
176,2021-03-31,000070.SZ,特发信息,0.83386507,6713920.0,2.0
177,2020-03-31,000078.SZ,海王生物,0.70214688,18474350.0,2.0
178,2020-06-30,000078.SZ,海王生物,0.97509116,25655850.0,62.0
179,2020-09-30,000078.SZ,海王生物,0.30957406,8145275.0,1.0
180,2020-12-31,000078.SZ,海王生物,0.62344495,16403605.0,60.0
181,2021-03-31,000078.SZ,海王生物,0.31168164,8200728.0,1.0
182,2020-06-30,000088.SZ,盐田港,0.07098028,1378579.0,13.0
183,2020-12-31,000088.SZ,盐田港,0.01440425,323975.0,7.0
184,2020-03-31,000089.SZ,深圳机场,0.90123907,18482336.0,3.0
185,2020-06-30,000089.SZ,深圳机场,1.74734349,35833987.0,103.0
186,2020-09-30,000089.SZ,深圳机场,0.04021905,824800.0,3.0
187,2020-12-31,000089.SZ,深圳机场,1.09302053,22415332.0,108.0
188,2021-03-31,000089.SZ,深圳机场,0.54262076,11127901.0,16.0
189,2020-03-31,000090.SZ,天健集团,0.01864017,348300.0,1.0
190,2020-06-30,000090.SZ,天健集团,4.48417194,83788790.0,154.0
191,2020-09-30,000090.SZ,天健集团,0.4763144,8900151.0,3.0
192,2020-12-31,000090.SZ,天健集团,1.92801583,36025851.0,80.0
193,2021-03-31,000090.SZ,天健集团,0.14314343,2674700.0,2.0
194,2020-06-30,000096.SZ,广聚能源,0.02396487,122424.0,3.0
195,2020-12-31,000096.SZ,广聚能源,0.00029363,1500.0,1.0
196,2020-06-30,000099.SZ,中信海直,0.33878259,2053261.0,9.0
197,2020-12-31,000099.SZ,中信海直,0.98587587,5975102.0,12.0
198,2021-03-31,000099.SZ,中信海直,0.63519879,3849752.0,1.0
199,2020-03-31,000100.SZ,TCL科技,0.70110409,93080971.0,27.0
200,2020-06-30,000100.SZ,TCL科技,9.10089994,1239766516.0,589.0
201,2020-09-30,000100.SZ,TCL科技,3.82035993,507204023.0,83.0
202,2020-12-31,000100.SZ,TCL科技,6.07856692,807011292.0,456.0
203,2021-03-31,000100.SZ,TCL科技,4.09951797,554163902.0,122.0
204,2020-03-31,000150.SZ,宜华健康,0.01426816,115000.0,1.0
205,2020-06-30,000150.SZ,宜华健康,0.22631291,1824060.0,9.0
206,2020-12-31,000150.SZ,宜华健康,0.04030569,324860.0,3.0
207,2020-03-31,000151.SZ,中成股份,0.92799474,2473514.0,2.0
208,2020-06-30,000151.SZ,中成股份,0.66017514,1759657.0,6.0
209,2020-09-30,000151.SZ,中成股份,0.25954967,691814.0,1.0
210,2020-12-31,000151.SZ,中成股份,0.0002251,600.0,1.0
211,2020-06-30,000153.SZ,丰原药业,0.06795368,212000.0,3.0
212,2020-03-31,000155.SZ,川能动力,0.63926772,8118700.0,1.0
213,2020-06-30,000155.SZ,川能动力,2.41157599,30627015.0,18.0
214,2020-09-30,000155.SZ,川能动力,0.40489772,5142201.0,1.0
215,2020-12-31,000155.SZ,川能动力,0.95753546,12160700.0,16.0
216,2020-03-31,000156.SZ,华数传媒,1.01678696,13017876.0,2.0
217,2020-06-30,000156.SZ,华数传媒,2.01965588,25857560.0,87.0
218,2020-12-31,000156.SZ,华数传媒,1.11822668,14316604.0,91.0
219,2020-03-31,000157.SZ,中联重科,1.31708541,84676211.0,30.0
220,2020-06-30,000157.SZ,中联重科,4.45884573,287799022.0,358.0
221,2020-09-30,000157.SZ,中联重科,1.15149417,74544200.0,49.0
222,2020-12-31,000157.SZ,中联重科,4.32677709,283381544.0,438.0
223,2021-03-31,000157.SZ,中联重科,4.45650459,292945611.0,74.0
224,2020-03-31,000158.SZ,常山北明,0.45541279,7280305.0,2.0
225,2020-06-30,000158.SZ,常山北明,1.30235375,20819645.0,68.0
226,2020-09-30,000158.SZ,常山北明,0.31305847,5004605.0,1.0
227,2020-12-31,000158.SZ,常山北明,1.21183759,19372638.0,71.0
228,2020-09-30,000159.SZ,国际实业,0.02454825,118000.0,1.0
229,2020-12-31,000159.SZ,国际实业,0.01751663,84200.0,2.0
230,2020-03-31,000166.SZ,申万宏源,1.67948275,378483872.0,23.0
231,2020-06-30,000166.SZ,申万宏源,2.70909842,610515392.0,261.0
232,2020-09-30,000166.SZ,申万宏源,2.07367595,467322463.0,30.0
233,2020-12-31,000166.SZ,申万宏源,3.06277659,690225646.0,269.0
234,2021-03-31,000166.SZ,申万宏源,2.23342216,503322776.0,22.0
235,2020-03-31,000301.SZ,东方盛虹,0.93178028,11351287.0,1.0
236,2020-06-30,000301.SZ,东方盛虹,2.07734968,25307031.0,60.0
237,2020-09-30,000301.SZ,东方盛虹,0.62308595,7856040.0,1.0
238,2020-12-31,000301.SZ,东方盛虹,8.96362031,115247948.0,118.0
239,2021-03-31,000301.SZ,东方盛虹,6.46482962,111959012.0,35.0
240,2020-03-31,000333.SZ,美的集团,5.44417687,377375682.0,398.0
241,2020-06-30,000333.SZ,美的集团,7.76509598,540341629.0,1070.0
242,2020-09-30,000333.SZ,美的集团,7.8353686,544363567.0,814.0
243,2020-12-31,000333.SZ,美的集团,11.89793257,832920263.0,1687.0
244,2021-03-31,000333.SZ,美的集团,8.32743967,580191263.0,856.0
245,2020-03-31,000338.SZ,潍柴动力,4.70099658,204413569.0,80.0
246,2020-06-30,000338.SZ,潍柴动力,8.57359823,372806021.0,512.0
247,2020-09-30,000338.SZ,潍柴动力,3.10563922,135042602.0,74.0
248,2020-12-31,000338.SZ,潍柴动力,7.33816658,319085708.0,536.0
249,2021-03-31,000338.SZ,潍柴动力,5.3721832,233598797.0,92.0
250,2020-03-31,000400.SZ,许继电气,2.06275173,20799289.0,14.0
251,2020-06-30,000400.SZ,许继电气,4.55106666,45889648.0,107.0
252,2020-09-30,000400.SZ,许继电气,0.00265787,26800.0,1.0
253,2020-12-31,000400.SZ,许继电气,2.12338157,21410636.0,89.0
254,2021-03-31,000400.SZ,许继电气,0.00119009,12000.0,1.0
255,2020-03-31,000401.SZ,冀东水泥,7.64860024,103045026.0,84.0
256,2020-06-30,000401.SZ,冀东水泥,7.10624115,95738145.0,184.0
257,2020-09-30,000401.SZ,冀东水泥,2.36542529,31867963.0,14.0
258,2020-12-31,000401.SZ,冀东水泥,3.65079889,49185034.0,145.0
259,2021-03-31,000401.SZ,冀东水泥,3.19189252,43002463.0,17.0
260,2020-03-31,000402.SZ,金融街,0.53794604,16078830.0,8.0
261,2020-06-30,000402.SZ,金融街,1.96683939,58787451.0,130.0
262,2020-09-30,000402.SZ,金融街,0.57075128,17059356.0,3.0
263,2020-12-31,000402.SZ,金融街,1.7809035,53229956.0,140.0
264,2021-03-31,000402.SZ,金融街,0.53016352,15846216.0,4.0
265,2020-03-31,000403.SZ,派林生物,1.56931373,4259243.0,9.0
266,2020-06-30,000403.SZ,派林生物,10.91924228,29635697.0,87.0
267,2020-09-30,000403.SZ,派林生物,4.9931876,24322511.0,13.0
268,2020-12-31,000403.SZ,派林生物,9.32155928,45411831.0,61.0
269,2021-03-31,000403.SZ,派林生物,4.73415394,23063373.0,7.0
270,2020-03-31,000404.SZ,长虹华意,0.74582098,5190884.0,1.0
271,2020-06-30,000404.SZ,长虹华意,0.81162006,5648843.0,5.0
272,2020-12-31,000404.SZ,长虹华意,0.06323082,440084.0,3.0
273,2020-06-30,000407.SZ,胜利股份,0.00052523,4600.0,1.0
274,2020-06-30,000411.SZ,英特集团,0.12366908,256429.0,4.0
275,2020-12-31,000411.SZ,英特集团,0.05946439,123300.0,3.0
276,2020-03-31,000413.SZ,东旭光电,0.20649445,10044353.0,2.0
277,2020-06-30,000413.SZ,东旭光电,0.30306156,14741594.0,43.0
278,2020-12-31,000413.SZ,东旭光电,0.0904525,4399813.0,11.0
279,2020-06-30,000415.SZ,渤海租赁,1.03059721,36571844.0,78.0
280,2020-12-31,000415.SZ,渤海租赁,1.00979311,35833589.0,64.0
281,2020-06-30,000416.SZ,民生控股,0.06078836,323200.0,3.0
282,2020-12-31,000416.SZ,民生控股,5.642e-05,300.0,1.0
283,2020-06-30,000417.SZ,合肥百货,0.00820151,63892.0,2.0
284,2020-12-31,000417.SZ,合肥百货,0.00739281,57592.0,3.0
285,2020-12-31,000419.SZ,通程控股,0.09687579,526600.0,3.0
286,2021-03-31,000419.SZ,通程控股,0.10487825,570100.0,1.0
287,2020-06-30,000420.SZ,吉林化纤,0.00047715,9400.0,1.0
288,2020-12-31,000420.SZ,吉林化纤,0.00049746,9800.0,1.0
289,2020-06-30,000421.SZ,南京公用,0.06000207,343600.0,1.0
290,2020-03-31,000423.SZ,东阿阿胶,2.67576372,17500071.0,3.0
291,2020-06-30,000423.SZ,东阿阿胶,11.3030372,73924298.0,118.0
292,2020-09-30,000423.SZ,东阿阿胶,5.48671718,35884312.0,14.0
293,2020-12-31,000423.SZ,东阿阿胶,8.79670766,57532363.0,144.0
294,2021-03-31,000423.SZ,东阿阿胶,1.63041681,10663277.0,13.0
295,2020-03-31,000425.SZ,徐工机械,1.90282405,133108924.0,35.0
296,2020-06-30,000425.SZ,徐工机械,4.13711245,289404892.0,296.0
297,2020-09-30,000425.SZ,徐工机械,1.30736051,91454253.0,16.0
298,2020-12-31,000425.SZ,徐工机械,2.53690237,177464826.0,212.0
299,2021-03-31,000425.SZ,徐工机械,1.57914798,110466697.0,13.0
300,2020-03-31,000426.SZ,兴业矿业,4.106e-05,600.0,1.0
301,2020-06-30,000426.SZ,兴业矿业,0.13012622,1919745.0,17.0
302,2020-12-31,000426.SZ,兴业矿业,1.06860791,15765113.0,16.0
303,2020-03-31,000428.SZ,华天酒店,0.00174694,17800.0,1.0
304,2020-06-30,000428.SZ,华天酒店,0.00584929,59600.0,2.0
305,2020-12-31,000428.SZ,华天酒店,0.00525062,53500.0,2.0
306,2020-03-31,000429.SZ,粤高速A,0.66950504,8723388.0,10.0
307,2020-06-30,000429.SZ,粤高速A,2.78528681,36292642.0,65.0
308,2020-09-30,000429.SZ,粤高速A,1.06745854,13909121.0,15.0
309,2020-12-31,000429.SZ,粤高速A,1.14107607,14868357.0,44.0
310,2021-03-31,000429.SZ,粤高速A,0.76918686,10022596.0,9.0
311,2020-06-30,000430.SZ,张家界,0.09550164,316816.0,3.0
312,2020-12-31,000430.SZ,张家界,0.13007703,431516.0,2.0
313,2020-03-31,000488.SZ,晨鸣纸业,0.82644792,13801000.0,3.0
314,2020-06-30,000488.SZ,晨鸣纸业,5.63964578,94177441.0,144.0
315,2020-12-31,000488.SZ,晨鸣纸业,2.71767803,45382986.0,102.0
316,2021-03-31,000488.SZ,晨鸣纸业,3.41514306,57030078.0,25.0
317,2020-03-31,000498.SZ,山东路桥,0.37726289,4225869.0,2.0
318,2020-06-30,000498.SZ,山东路桥,0.44054076,4934669.0,13.0
319,2020-09-30,000498.SZ,山东路桥,0.26681634,2988714.0,1.0
320,2020-12-31,000498.SZ,山东路桥,1.09035343,4471083.0,14.0
321,2021-03-31,000498.SZ,山东路桥,2.59331375,10634094.0,5.0
322,2020-03-31,000501.SZ,鄂武商A,4.95639782,38114339.0,7.0
323,2020-06-30,000501.SZ,鄂武商A,6.64512717,51100545.0,74.0
324,2020-12-31,000501.SZ,鄂武商A,5.664152,43556917.0,73.0
325,2021-03-31,000501.SZ,鄂武商A,3.62423022,27870067.0,5.0
326,2020-06-30,000502.SZ,*ST绿景,0.33274901,610094.0,6.0
327,2020-03-31,000503.SZ,国新健康,5.652e-05,508.0,1.0
328,2020-06-30,000503.SZ,国新健康,1.21192372,10892527.0,30.0
329,2020-12-31,000503.SZ,国新健康,0.29639347,2663925.0,15.0
330,2020-03-31,000505.SZ,京粮控股,0.17203944,698700.0,2.0
331,2020-06-30,000506.SZ,中润资源,0.00056005,5201.0,1.0
332,2020-12-31,000506.SZ,中润资源,0.00058158,5401.0,1.0
333,2020-06-30,000507.SZ,珠海港,0.04192964,352721.0,10.0
334,2020-09-30,000507.SZ,珠海港,0.05780881,486300.0,2.0
335,2020-12-31,000507.SZ,珠海港,0.0722402,607700.0,9.0
336,2020-03-31,000509.SZ,*ST华塑,0.00065416,5400.0,1.0
337,2020-06-30,000510.SZ,新金路,0.00064026,3900.0,1.0
338,2020-12-31,000510.SZ,新金路,0.00466242,28400.0,3.0
339,2020-03-31,000513.SZ,丽珠集团,6.06986398,36327299.0,57.0
340,2020-06-30,000513.SZ,丽珠集团,11.93659783,72049653.0,405.0
341,2020-09-30,000513.SZ,丽珠集团,6.95465814,42174054.0,45.0
342,2020-12-31,000513.SZ,丽珠集团,11.36358723,69052525.0,308.0
343,2021-03-31,000513.SZ,丽珠集团,5.33695697,32124476.0,28.0
344,2020-06-30,000514.SZ,渝开发,0.08811634,743500.0,11.0
345,2020-12-31,000514.SZ,渝开发,0.17296163,1459400.0,4.0
346,2021-03-31,000514.SZ,渝开发,0.08981537,757836.0,1.0
347,2020-06-30,000516.SZ,ST国医,0.39908935,7864285.0,22.0
348,2020-09-30,000516.SZ,ST国医,1.84940055,36443499.0,6.0
349,2020-12-31,000516.SZ,ST国医,13.29052569,261897437.0,104.0
350,2021-03-31,000516.SZ,ST国医,10.0339986,197725701.0,51.0
351,2020-03-31,000517.SZ,荣安地产,0.00115335,36700.0,1.0
352,2020-06-30,000517.SZ,荣安地产,0.05498901,1749770.0,13.0
353,2020-12-31,000517.SZ,荣安地产,0.06091446,1938320.0,11.0
354,2020-12-31,000518.SZ,四环生物,0.72856662,7501003.0,3.0
355,2021-03-31,000518.SZ,四环生物,0.57701589,5940703.0,2.0
356,2020-03-31,000519.SZ,中兵红箭,0.01845565,256809.0,1.0
357,2020-06-30,000519.SZ,中兵红箭,1.26076149,17543401.0,43.0
358,2020-12-31,000519.SZ,中兵红箭,1.11880901,15568143.0,72.0
359,2021-03-31,000519.SZ,中兵红箭,0.01205899,167800.0,1.0
360,2020-06-30,000520.SZ,长航凤凰,0.00414985,42000.0,4.0
361,2020-03-31,000521.SZ,长虹美菱,1.29944802,11384228.0,2.0
362,2020-06-30,000521.SZ,长虹美菱,1.12016499,9813562.0,11.0
363,2020-12-31,000521.SZ,长虹美菱,0.41264033,3615067.0,10.0
364,2020-06-30,000523.SZ,*ST浪奇,0.00216722,13600.0,1.0
365,2020-12-31,000523.SZ,*ST浪奇,0.00216722,13600.0,1.0
366,2020-06-30,000524.SZ,岭南控股,0.04637362,310800.0,4.0
367,2020-12-31,000524.SZ,岭南控股,0.00314827,21100.0,2.0
368,2020-06-30,000525.SZ,ST红太阳,0.01143595,66400.0,6.0
369,2020-12-31,000525.SZ,ST红太阳,0.00246287,14300.0,2.0
