,日期,股票代码,股票名称,基金持股比例 [单位]% [比例类型]占流通股比例,基金持股数量 [单位]股,持股基金家数 [股本类型]流通股本
95,2022-09-30,000031.SZ,大悦城,0.20670036,8274000.0,2.0
96,2021-09-30,000032.SZ,深桑达A,0.5705591,2353180.0,2.0
97,2022-03-31,000032.SZ,深桑达A,0.41435958,1708960.0,4.0
98,2022-06-30,000032.SZ,深桑达A,0.59542099,3839059.0,31.0
99,2022-09-30,000032.SZ,深桑达A,0.0,0.0,0.0
100,2021-09-30,000034.SZ,神州数码,0.1848164,1216452.0,1.0
101,2022-03-31,000034.SZ,神州数码,0.0,0.0,0.0
102,2022-06-30,000034.SZ,神州数码,2.72877618,18020121.0,90.0
103,2022-09-30,000034.SZ,神州数码,3.15409173,20932319.0,14.0
104,2021-12-31,000035.SZ,中国天楹,0.11852971,2991426.0,2.0
105,2022-03-31,000035.SZ,中国天楹,2.04904106,51713233.0,4.0
106,2022-06-30,000035.SZ,中国天楹,3.25811059,82227455.0,48.0
107,2022-09-30,000035.SZ,中国天楹,3.69673703,93297410.0,6.0
108,2021-09-30,000036.SZ,华联控股,4.34522054,64480206.0,5.0
109,2021-12-31,000036.SZ,华联控股,1.15432624,17129440.0,5.0
110,2022-03-31,000036.SZ,华联控股,1.98921971,29518708.0,4.0
111,2022-06-30,000036.SZ,华联控股,3.3316687,49439765.0,20.0
112,2022-09-30,000036.SZ,华联控股,2.86380353,42496955.0,8.0
113,2022-03-31,000037.SZ,深南电A,0.0,0.0,0.0
114,2022-06-30,000037.SZ,深南电A,0.0,0.0,0.0
115,2022-09-30,000037.SZ,深南电A,0.0,0.0,0.0
116,2022-03-31,000038.SZ,深大通,0.0,0.0,0.0
117,2022-06-30,000038.SZ,深大通,0.0,0.0,0.0
118,2022-09-30,000038.SZ,深大通,0.0,0.0,0.0
119,2021-09-30,000039.SZ,中集集团,0.66668461,10234420.0,21.0
120,2021-12-31,000039.SZ,中集集团,1.07035606,16431268.0,28.0
121,2022-03-31,000039.SZ,中集集团,0.6352206,9751409.0,17.0
122,2022-06-30,000039.SZ,中集集团,2.56479015,39372649.0,185.0
123,2022-09-30,000039.SZ,中集集团,0.00023755,5470.0,1.0
124,2021-09-30,000040.SZ,东旭蓝天,1.56581752,16603000.0,2.0
125,2022-03-31,000040.SZ,东旭蓝天,0.0,0.0,0.0
126,2022-06-30,000040.SZ,东旭蓝天,0.00141464,15000.0,5.0
127,2022-09-30,000040.SZ,东旭蓝天,0.0,0.0,0.0
128,2022-03-31,000042.SZ,中洲控股,0.0,0.0,0.0
129,2022-06-30,000042.SZ,中洲控股,0.00440713,29300.0,1.0
130,2022-09-30,000042.SZ,中洲控股,0.0,0.0,0.0
131,2022-03-31,000045.SZ,深纺织A,0.47574694,2174610.0,1.0
132,2022-06-30,000045.SZ,深纺织A,0.68500287,3131106.0,10.0
133,2022-09-30,000045.SZ,深纺织A,0.0,0.0,0.0
134,2022-03-31,000046.SZ,泛海控股,0.0,0.0,0.0
135,2022-06-30,000046.SZ,泛海控股,0.02601709,1351900.0,10.0
136,2022-09-30,000046.SZ,泛海控股,0.0,0.0,0.0
137,2022-03-31,000048.SZ,京基智农,0.97240622,5088011.0,4.0
138,2022-06-30,000048.SZ,京基智农,2.00817178,10507543.0,38.0
139,2022-09-30,000048.SZ,京基智农,0.0,0.0,0.0
140,2021-09-30,000049.SZ,德赛电池,0.5197605,1551495.0,3.0
141,2021-12-31,000049.SZ,德赛电池,6.95595591,20763661.0,8.0
142,2022-03-31,000049.SZ,德赛电池,6.28026808,18747327.0,7.0
143,2022-06-30,000049.SZ,德赛电池,11.262695,33620448.0,80.0
144,2022-09-30,000049.SZ,德赛电池,10.31885514,30894294.0,18.0
145,2021-09-30,000050.SZ,深天马A,0.00491999,113400.0,1.0
146,2022-03-31,000050.SZ,深天马A,0.00146896,34900.0,2.0
147,2022-06-30,000050.SZ,深天马A,1.47351036,35007994.0,155.0
148,2022-09-30,000050.SZ,深天马A,0.0084939,201800.0,1.0
149,2022-03-31,000055.SZ,方大集团,0.0,0.0,0.0
150,2022-06-30,000055.SZ,方大集团,0.0057524,39100.0,2.0
151,2022-09-30,000055.SZ,方大集团,0.0,0.0,0.0
152,2022-03-31,000056.SZ,皇庭国际,0.0,0.0,0.0
153,2022-06-30,000056.SZ,皇庭国际,0.01026789,92900.0,1.0
154,2022-09-30,000056.SZ,皇庭国际,0.0,0.0,0.0
155,2021-12-31,000058.SZ,深赛格,0.00055719,3000.0,1.0
156,2022-03-31,000058.SZ,深赛格,0.0,0.0,0.0
157,2022-06-30,000058.SZ,深赛格,0.15915103,856900.0,6.0
158,2022-09-30,000058.SZ,深赛格,0.0,0.0,0.0
159,2021-09-30,000059.SZ,华锦股份,1.99009964,31830500.0,9.0
160,2021-12-31,000059.SZ,华锦股份,0.6978619,11161900.0,11.0
161,2022-03-31,000059.SZ,华锦股份,4.00529395,64062375.0,7.0
162,2022-06-30,000059.SZ,华锦股份,7.76583524,124210072.0,65.0
163,2022-09-30,000059.SZ,华锦股份,1.80785994,28915681.0,12.0
164,2021-09-30,000060.SZ,中金岭南,0.36913591,13473531.0,3.0
165,2021-12-31,000060.SZ,中金岭南,0.2743912,10015374.0,3.0
166,2022-03-31,000060.SZ,中金岭南,0.67518123,24644417.0,3.0
167,2022-06-30,000060.SZ,中金岭南,2.82149622,105454609.0,136.0
168,2022-09-30,000060.SZ,中金岭南,1.37356222,51337484.0,8.0
169,2021-09-30,000061.SZ,农产品,0.042688,724400.0,1.0
170,2022-03-31,000061.SZ,农产品,0.00196822,33400.0,1.0
171,2022-06-30,000061.SZ,农产品,0.08193457,1390400.0,14.0
172,2022-09-30,000061.SZ,农产品,0.0,0.0,0.0
173,2021-09-30,000062.SZ,深圳华强,2.12116495,22185462.0,3.0
174,2021-12-31,000062.SZ,深圳华强,0.79003359,8263035.0,1.0
175,2022-03-31,000062.SZ,深圳华强,1.98001122,20709122.0,2.0
176,2022-06-30,000062.SZ,深圳华强,2.72926848,28545674.0,85.0
177,2022-09-30,000062.SZ,深圳华强,1.97523069,20659122.0,2.0
178,2021-09-30,000063.SZ,中兴通讯,6.26447988,243498263.0,132.0
179,2021-12-31,000063.SZ,中兴通讯,6.04559127,235171824.0,115.0
180,2022-03-31,000063.SZ,中兴通讯,6.15860847,239757911.0,74.0
181,2022-06-30,000063.SZ,中兴通讯,7.9570944,309929213.0,463.0
182,2022-09-30,000063.SZ,中兴通讯,4.85872549,189261392.0,89.0
183,2021-09-30,000065.SZ,北方国际,0.48717125,3303304.0,1.0
184,2022-03-31,000065.SZ,北方国际,0.76856098,5211304.0,2.0
185,2022-06-30,000065.SZ,北方国际,2.3317912,21109235.0,40.0
186,2022-09-30,000065.SZ,北方国际,0.94867161,8588175.0,2.0
187,2021-09-30,000066.SZ,中国长城,0.50330818,14790724.0,7.0
188,2021-12-31,000066.SZ,中国长城,0.1261688,3707724.0,8.0
189,2022-03-31,000066.SZ,中国长城,0.61842059,18182777.0,7.0
190,2022-06-30,000066.SZ,中国长城,3.3319096,98394468.0,183.0
191,2022-09-30,000066.SZ,中国长城,0.84028779,26443878.0,5.0
192,2022-03-31,000068.SZ,华控赛格,0.21055529,2119600.0,1.0
193,2022-06-30,000068.SZ,华控赛格,0.0966055,972500.0,1.0
194,2022-09-30,000068.SZ,华控赛格,0.0,0.0,0.0
195,2021-09-30,000069.SZ,华侨城A,2.63721103,186255800.0,27.0
196,2021-12-31,000069.SZ,华侨城A,2.97353871,210009295.0,22.0
197,2022-03-31,000069.SZ,华侨城A,4.01893315,283841378.0,66.0
198,2022-06-30,000069.SZ,华侨城A,6.05998995,427993156.0,311.0
199,2022-09-30,000069.SZ,华侨城A,2.36810775,167250099.0,17.0
200,2021-09-30,000070.SZ,特发信息,0.32671811,2630600.0,1.0
201,2022-03-31,000070.SZ,特发信息,0.0,0.0,0.0
202,2022-06-30,000070.SZ,特发信息,0.2168068,1805822.0,11.0
203,2022-09-30,000070.SZ,特发信息,0.0,0.0,0.0
204,2021-09-30,000078.SZ,海王生物,0.34367938,9042628.0,1.0
205,2022-03-31,000078.SZ,海王生物,0.0,0.0,0.0
206,2022-06-30,000078.SZ,海王生物,0.05958279,1567697.0,9.0
207,2022-09-30,000078.SZ,海王生物,0.0,0.0,0.0
208,2021-09-30,000088.SZ,盐田港,0.0088922,200000.0,1.0
209,2022-03-31,000088.SZ,盐田港,0.0,0.0,0.0
210,2022-06-30,000088.SZ,盐田港,0.03855589,867184.0,7.0
211,2022-09-30,000088.SZ,盐田港,0.0,0.0,0.0
212,2021-09-30,000089.SZ,深圳机场,0.54048287,11084058.0,5.0
213,2021-12-31,000089.SZ,深圳机场,0.21486822,4406452.0,7.0
214,2022-03-31,000089.SZ,深圳机场,0.55056932,11290908.0,6.0
215,2022-06-30,000089.SZ,深圳机场,1.94863579,39962028.0,112.0
216,2022-09-30,000089.SZ,深圳机场,0.14180964,2908189.0,7.0
217,2021-09-30,000090.SZ,天健集团,0.77662548,14511600.0,2.0
218,2021-12-31,000090.SZ,天健集团,0.04423762,826600.0,2.0
219,2022-03-31,000090.SZ,天健集团,3.48652073,65147224.0,32.0
220,2022-06-30,000090.SZ,天健集团,6.10302468,114037789.0,147.0
221,2022-09-30,000090.SZ,天健集团,4.14656848,77480516.0,10.0
222,2022-03-31,000096.SZ,广聚能源,0.0,0.0,0.0
223,2022-06-30,000096.SZ,广聚能源,0.00046981,2400.0,1.0
224,2022-09-30,000096.SZ,广聚能源,0.0,0.0,0.0
225,2022-03-31,000099.SZ,中信海直,0.0,0.0,0.0
226,2022-06-30,000099.SZ,中信海直,0.02126117,151000.0,7.0
227,2022-09-30,000099.SZ,中信海直,0.4705194,3341700.0,2.0
228,2021-09-30,000100.SZ,TCL科技,1.03107334,139392176.0,42.0
229,2021-12-31,000100.SZ,TCL科技,0.37717233,52919700.0,19.0
230,2022-03-31,000100.SZ,TCL科技,0.52880737,74195070.0,29.0
231,2022-06-30,000100.SZ,TCL科技,2.23612513,313742728.0,324.0
232,2022-09-30,000100.SZ,TCL科技,0.58305066,81805754.0,24.0
233,2022-03-31,000150.SZ,宜华健康,0.0,0.0,0.0
234,2022-06-30,000150.SZ,宜华健康,0.0,0.0,0.0
235,2022-09-30,000150.SZ,宜华健康,0.0,0.0,0.0
236,2022-03-31,000151.SZ,中成股份,0.0,0.0,0.0
237,2022-06-30,000151.SZ,中成股份,0.00015007,400.0,1.0
238,2022-09-30,000151.SZ,中成股份,0.0,0.0,0.0
239,2022-03-31,000153.SZ,丰原药业,0.0,0.0,0.0
240,2022-06-30,000153.SZ,丰原药业,0.3582316,1117601.0,7.0
241,2022-09-30,000153.SZ,丰原药业,0.0,0.0,0.0
242,2021-09-30,000155.SZ,川能动力,1.69200569,21488472.0,10.0
243,2021-12-31,000155.SZ,川能动力,0.27513938,3494270.0,9.0
244,2022-03-31,000155.SZ,川能动力,0.63051094,8007489.0,6.0
245,2022-06-30,000155.SZ,川能动力,1.54498042,22455964.0,101.0
246,2022-09-30,000155.SZ,川能动力,2.49853775,32404318.0,27.0
247,2021-09-30,000156.SZ,华数传媒,0.44586587,5708400.0,1.0
248,2021-12-31,000156.SZ,华数传媒,0.03049296,390400.0,3.0
249,2022-03-31,000156.SZ,华数传媒,0.00414682,64900.0,1.0
250,2022-06-30,000156.SZ,华数传媒,1.8993367,29725666.0,97.0
251,2022-09-30,000156.SZ,华数传媒,0.13933056,2180600.0,3.0
252,2021-09-30,000157.SZ,中联重科,0.31565414,22398500.0,16.0
253,2021-12-31,000157.SZ,中联重科,0.15111694,10723300.0,5.0
254,2022-03-31,000157.SZ,中联重科,0.25117152,17823200.0,15.0
255,2022-06-30,000157.SZ,中联重科,1.5419641,109418195.0,237.0
256,2022-09-30,000157.SZ,中联重科,0.21800646,15469800.0,7.0
257,2021-09-30,000158.SZ,常山北明,0.32378024,5176005.0,1.0
258,2022-03-31,000158.SZ,常山北明,0.33158699,5300805.0,1.0
259,2022-06-30,000158.SZ,常山北明,0.82469178,13183660.0,59.0
260,2022-09-30,000158.SZ,常山北明,0.3498215,5592305.0,1.0
261,2022-03-31,000159.SZ,国际实业,0.0,0.0,0.0
262,2022-06-30,000159.SZ,国际实业,0.0,0.0,0.0
263,2022-09-30,000159.SZ,国际实业,0.0,0.0,0.0
264,2021-09-30,000166.SZ,申万宏源,2.17682789,490568734.0,34.0
265,2021-12-31,000166.SZ,申万宏源,2.7401978,617529455.0,38.0
266,2022-03-31,000166.SZ,申万宏源,3.04712592,686698606.0,36.0
267,2022-06-30,000166.SZ,申万宏源,2.89430946,652259974.0,230.0
268,2022-09-30,000166.SZ,申万宏源,2.39967993,540790539.0,27.0
269,2021-09-30,000301.SZ,东方盛虹,13.73684598,237902431.0,153.0
270,2021-12-31,000301.SZ,东方盛虹,5.29216739,91655747.0,33.0
271,2022-03-31,000301.SZ,东方盛虹,4.90518715,101378087.0,14.0
272,2022-06-30,000301.SZ,东方盛虹,4.3629537,210948533.0,412.0
273,2022-09-30,000301.SZ,东方盛虹,2.73008694,131999780.0,80.0
274,2021-09-30,000333.SZ,美的集团,4.50717507,311501203.0,536.0
275,2021-12-31,000333.SZ,美的集团,4.96606365,343578366.0,605.0
276,2022-03-31,000333.SZ,美的集团,5.41162215,374901125.0,511.0
277,2022-06-30,000333.SZ,美的集团,6.61219339,458656526.0,1268.0
278,2022-09-30,000333.SZ,美的集团,3.8783387,269276089.0,402.0
279,2021-09-30,000338.SZ,潍柴动力,3.72305022,161889502.0,64.0
280,2021-12-31,000338.SZ,潍柴动力,2.06399793,106109841.0,45.0
281,2022-03-31,000338.SZ,潍柴动力,0.79903778,41078420.0,28.0
282,2022-06-30,000338.SZ,潍柴动力,3.43708617,176700109.0,372.0
283,2022-09-30,000338.SZ,潍柴动力,0.6438294,33099178.0,15.0
284,2021-09-30,000400.SZ,许继电气,2.39689673,24168564.0,21.0
285,2021-12-31,000400.SZ,许继电气,1.60442556,16177861.0,17.0
286,2022-03-31,000400.SZ,许继电气,0.65838741,6638700.0,8.0
287,2022-06-30,000400.SZ,许继电气,7.07587637,71347994.0,220.0
288,2022-09-30,000400.SZ,许继电气,0.22264745,2245015.0,10.0
289,2021-09-30,000401.SZ,冀东水泥,4.41137497,62349013.0,13.0
290,2021-12-31,000401.SZ,冀东水泥,3.60576985,50962894.0,12.0
291,2022-03-31,000401.SZ,冀东水泥,3.14463224,44445322.0,13.0
292,2022-06-30,000401.SZ,冀东水泥,3.38043162,65010194.0,153.0
293,2022-09-30,000401.SZ,冀东水泥,1.05923268,16389508.0,8.0
294,2021-09-30,000402.SZ,金融街,0.71845415,21474091.0,2.0
295,2021-12-31,000402.SZ,金融街,0.05670939,1695004.0,1.0
296,2022-03-31,000402.SZ,金融街,1.80196889,53859587.0,1.0
297,2022-06-30,000402.SZ,金融街,5.10062281,152454043.0,174.0
298,2022-09-30,000402.SZ,金融街,1.96612998,58766247.0,7.0
299,2021-09-30,000403.SZ,派林生物,4.15450379,22289876.0,6.0
300,2021-12-31,000403.SZ,派林生物,2.36148341,12669906.0,3.0
301,2022-03-31,000403.SZ,派林生物,2.20713033,13314606.0,5.0
302,2022-06-30,000403.SZ,派林生物,8.43699547,50896528.0,106.0
303,2022-09-30,000403.SZ,派林生物,1.28279434,7750591.0,4.0
304,2022-03-31,000404.SZ,长虹华意,0.1732625,1205900.0,1.0
305,2022-06-30,000404.SZ,长虹华意,0.24145024,1680484.0,7.0
306,2022-09-30,000404.SZ,长虹华意,0.0,0.0,0.0
307,2022-03-31,000407.SZ,胜利股份,0.0,0.0,0.0
308,2022-06-30,000407.SZ,胜利股份,0.00286593,25100.0,2.0
309,2022-09-30,000407.SZ,胜利股份,0.00849505,74400.0,1.0
310,2021-09-30,000408.SZ,藏格矿业,0.9276252,4392330.0,2.0
311,2021-12-31,000408.SZ,藏格矿业,2.32391514,11003800.0,10.0
312,2022-03-31,000408.SZ,藏格矿业,2.45018646,37375422.0,13.0
313,2022-06-30,000408.SZ,藏格矿业,5.35038991,84559439.0,251.0
314,2022-09-30,000408.SZ,藏格矿业,3.36433364,53171109.0,18.0
315,2022-03-31,000409.SZ,云鼎科技,0.0,0.0,0.0
316,2022-06-30,000409.SZ,云鼎科技,0.06379657,270100.0,4.0
317,2022-09-30,000409.SZ,云鼎科技,0.0,0.0,0.0
318,2022-03-31,000410.SZ,ST沈机,0.0,0.0,0.0
319,2022-06-30,000410.SZ,ST沈机,0.0,0.0,0.0
320,2022-09-30,000410.SZ,ST沈机,0.0,0.0,0.0
321,2022-03-31,000411.SZ,英特集团,0.83762941,1738100.0,1.0
322,2022-06-30,000411.SZ,英特集团,0.11782972,293400.0,7.0
323,2022-09-30,000411.SZ,英特集团,0.0,0.0,0.0
324,2022-03-31,000413.SZ,东旭光电,0.0,0.0,0.0
325,2022-06-30,000413.SZ,东旭光电,0.04884468,2375915.0,3.0
326,2022-09-30,000413.SZ,东旭光电,0.0,0.0,0.0
327,2022-03-31,000415.SZ,渤海租赁,0.0,0.0,0.0
328,2022-06-30,000415.SZ,渤海租赁,1.62495277,64891148.0,74.0
329,2022-09-30,000415.SZ,渤海租赁,0.65377587,26108000.0,1.0
330,2022-03-31,000416.SZ,民生控股,0.0,0.0,0.0
331,2022-06-30,000416.SZ,民生控股,0.0,0.0,0.0
332,2022-09-30,000416.SZ,民生控股,0.0,0.0,0.0
333,2022-03-31,000417.SZ,合肥百货,0.0,0.0,0.0
334,2022-06-30,000417.SZ,合肥百货,0.01135929,88492.0,4.0
335,2022-09-30,000417.SZ,合肥百货,0.17217622,1341300.0,2.0
336,2021-09-30,000419.SZ,通程控股,0.16913711,919400.0,1.0
337,2022-03-31,000419.SZ,通程控股,0.0,0.0,0.0
338,2022-06-30,000419.SZ,通程控股,0.08742001,475200.0,9.0
339,2022-09-30,000419.SZ,通程控股,0.00509582,27700.0,1.0
340,2021-09-30,000420.SZ,吉林化纤,3.35340875,72689100.0,3.0
341,2021-12-31,000420.SZ,吉林化纤,0.16946711,3673400.0,2.0
342,2022-03-31,000420.SZ,吉林化纤,5.45468255,118236694.0,10.0
343,2022-06-30,000420.SZ,吉林化纤,9.80803706,212600799.0,57.0
344,2022-09-30,000420.SZ,吉林化纤,6.04177717,130962664.0,5.0
345,2022-03-31,000421.SZ,南京公用,0.0,0.0,0.0
346,2022-06-30,000421.SZ,南京公用,0.31619832,1810700.0,1.0
347,2022-09-30,000421.SZ,南京公用,0.0,0.0,0.0
348,2021-09-30,000422.SZ,湖北宜化,0.84577821,7593961.0,5.0
349,2021-12-31,000422.SZ,湖北宜化,0.03049451,273800.0,2.0
350,2022-03-31,000422.SZ,湖北宜化,1.31923647,11844985.0,9.0
351,2022-06-30,000422.SZ,湖北宜化,3.27494036,29404599.0,65.0
352,2022-09-30,000422.SZ,湖北宜化,0.39573301,3553155.0,1.0
353,2021-09-30,000423.SZ,东阿阿胶,1.89380706,12385906.0,23.0
354,2021-12-31,000423.SZ,东阿阿胶,4.39321126,28732548.0,66.0
355,2022-03-31,000423.SZ,东阿阿胶,3.92082225,25643022.0,34.0
356,2022-06-30,000423.SZ,东阿阿胶,7.99173267,52267653.0,200.0
357,2022-09-30,000423.SZ,东阿阿胶,4.79835406,31382269.0,28.0
358,2021-09-30,000425.SZ,徐工机械,0.81224698,63528081.0,20.0
359,2021-12-31,000425.SZ,徐工机械,0.21610962,16902530.0,9.0
360,2022-03-31,000425.SZ,徐工机械,0.18808763,14711346.0,7.0
361,2022-06-30,000425.SZ,徐工机械,1.20444083,94205800.0,198.0
362,2022-09-30,000425.SZ,徐工机械,0.63184515,30561344.0,6.0
363,2022-03-31,000426.SZ,兴业矿业,0.30097423,4440400.0,3.0
364,2022-06-30,000426.SZ,兴业矿业,0.60305208,8897082.0,20.0
365,2022-09-30,000426.SZ,兴业矿业,0.0,0.0,0.0
366,2022-03-31,000428.SZ,华天酒店,0.44858999,4570800.0,1.0
367,2022-06-30,000428.SZ,华天酒店,0.49890768,5083500.0,10.0
368,2022-09-30,000428.SZ,华天酒店,0.55091342,5613400.0,2.0
369,2021-09-30,000429.SZ,粤高速A,1.20877572,15750491.0,10.0
370,2021-12-31,000429.SZ,粤高速A,0.99284232,12936853.0,7.0
371,2022-03-31,000429.SZ,粤高速A,1.53185419,19966666.0,11.0
372,2022-06-30,000429.SZ,粤高速A,2.34933942,30622024.0,40.0
373,2022-09-30,000429.SZ,粤高速A,1.85551186,24185321.0,12.0
374,2022-03-31,000430.SZ,张家界,0.0,0.0,0.0
375,2022-06-30,000430.SZ,张家界,0.08920151,295916.0,6.0
376,2022-09-30,000430.SZ,张家界,0.0,0.0,0.0
377,2021-09-30,000488.SZ,晨鸣纸业,0.00406008,67800.0,2.0
378,2022-03-31,000488.SZ,晨鸣纸业,0.0,0.0,0.0
