,日期,股票代码,股票名称,区间日均总市值 [起始交易日期]截止日3月前 [单位]元,月收盘价 [复权方式]前复权,当月成交均价 [复权方式]前复权,月换手率 [单位]%,月振幅 [单位]%,融资融券差额 [单位]元
21,2022-03-31,000007.SZ,全新好,2232123643.49,6.33,6.220547826087,37.2437,15.8147,0.0
22,2022-06-30,000007.SZ,全新好,2389809966.46,7.23,7.024695,50.0968,8.8435,0.0
23,2022-09-30,000007.SZ,全新好,2725916200.75,8.06,8.024071428571,103.5099,18.7811,0.0
24,2021-09-30,000008.SZ,神州高铁,6128017313.25,2.25,2.34922,20.884,12.1076,251124342.0
25,2021-12-31,000008.SZ,神州高铁,6399865934.21,2.94,2.465230434783,90.1254,66.8203,292155357.0
26,2022-03-31,000008.SZ,神州高铁,7462429273.43,2.54,2.608634782609,40.9886,19.4853,231685681.0
27,2022-06-30,000008.SZ,神州高铁,6793346269.85,2.5,2.539442857143,41.1255,15.6028,228384534.0
28,2022-09-30,000008.SZ,神州高铁,6744692711.93,2.2,2.357385714286,13.5371,14.1079,215046520.0
29,2022-09-30,000009.SZ,中国宝安,36169958749.17,11.22,13.377928571429,40.3179,29.1328,2310923379.0
30,2021-09-30,000009.SZ,中国宝安,58653706376.99,19.18,21.68812,90.1365,38.7005,1409089182.0
31,2021-12-31,000009.SZ,中国宝安,45063859995.58,14.43,15.7579,68.1707,21.489,2075303475.0
32,2022-03-31,000009.SZ,中国宝安,33968247919.05,11.16762,12.099374495652,58.7651,28.7064,1967595577.0
33,2022-06-30,000009.SZ,中国宝安,29916767884.19,13.46302,13.748025038095,78.7739,32.368,2124160446.0
34,2022-09-30,000010.SZ,美丽生态,3770869454.6,3.15,3.497695238095,41.1421,18.4136,0.0
35,2022-06-30,000010.SZ,美丽生态,3211567437.35,4.01,4.204361904762,189.2886,35.1955,0.0
36,2022-03-31,000010.SZ,美丽生态,2950921133.1,3.41,3.44522173913,28.8613,15.0685,0.0
37,2022-03-31,000011.SZ,深物业A,6666076650.72,12.2747122656,10.30710982113,33.4525,38.6322,0.0
38,2022-06-30,000011.SZ,深物业A,7380859099.2,12.7956298386,11.957989871107,69.1064,18.4496,0.0
39,2022-09-30,000011.SZ,深物业A,6339230941.91,9.19,10.110919047619,25.8262,18.1456,0.0
40,2022-06-30,000012.SZ,南玻A,19929798558.73,7.42,6.663883068902,61.7446,28.2958,448960230.0
41,2022-03-31,000012.SZ,南玻A,26204974167.36,7.2262663228,7.533918281206,27.9244,20.8183,436439095.0
42,2022-09-30,000012.SZ,南玻A,21097515800.61,6.94,7.180423809524,93.633,29.4479,634683130.0
43,2021-09-30,000012.SZ,南玻A,34408286094.36,10.01,11.102745,94.1727,29.7274,605595051.0
44,2021-12-31,000012.SZ,南玻A,29600481365.64,9.93,9.926634782609,32.7489,15.2905,451963644.0
45,2022-03-31,000014.SZ,沙河股份,1772954406.41,10.1397581168,7.708644140451,102.1913,48.8453,0.0
46,2022-06-30,000014.SZ,沙河股份,2228743115.65,9.11,9.032276190476,146.8111,20.0,0.0
47,2022-09-30,000014.SZ,沙河股份,2083467883.59,8.26,9.196785714286,281.3956,35.0365,0.0
48,2022-09-30,000016.SZ,深康佳A,13183865949.01,4.81,5.277647619048,13.8177,18.3929,869280528.0
49,2021-09-30,000016.SZ,深康佳A,16578889360.65,6.26,6.954966666667,33.2739,30.1713,1395300492.0
50,2021-12-31,000016.SZ,深康佳A,15007713944.51,6.55,6.498408695652,21.7258,6.2691,1126170478.0
51,2022-03-31,000016.SZ,深康佳A,14021180422.35,5.4401814891,5.249828991633,13.5377,18.8811,990651205.0
52,2022-06-30,000016.SZ,深康佳A,12778689958.65,6.05,5.907389387523,27.581,19.573,1018954471.0
53,2022-09-30,000017.SZ,深中华A,2375975501.3,3.76,4.18879047619,79.2442,24.0476,0.0
54,2022-03-31,000017.SZ,深中华A,1948407575.42,3.36,3.496704347826,58.3021,13.2791,0.0
55,2022-06-30,000017.SZ,深中华A,1955296743.84,4.43,4.221480952381,280.2904,100.59,0.0
56,2022-03-31,000019.SZ,深粮控股,8536574677.93,8.266428612,7.680063107052,172.5176,37.9085,0.0
57,2022-06-30,000019.SZ,深粮控股,9534489593.87,7.71,8.273416070664,121.307,22.0994,0.0
58,2022-09-30,000019.SZ,深粮控股,8808861871.63,6.88,7.463661904762,46.5364,17.43,0.0
59,2022-03-31,000020.SZ,深华发A,2681776786.83,9.08,9.073739130435,19.1326,13.7967,0.0
60,2022-06-30,000020.SZ,深华发A,2520599119.03,10.7,9.636214285714,75.7955,37.4582,0.0
61,2022-09-30,000020.SZ,深华发A,2792656149.68,8.1,10.198542857143,65.4653,34.7779,0.0
62,2021-12-31,000021.SZ,深科技,24225856934.62,15.84,16.100630434783,26.3596,11.521,1323038445.0
63,2021-09-30,000021.SZ,深科技,26327352699.96,14.05,15.50761,18.3986,16.5517,1154844634.0
64,2022-03-31,000021.SZ,深科技,20901557930.74,11.1900000366,11.740138570721,15.0297,22.9075,1095160347.0
65,2022-06-30,000021.SZ,深科技,16736406462.19,11.64,11.181535770929,27.4056,15.3145,988906121.0
66,2022-09-30,000021.SZ,深科技,18677395996.38,10.5,11.537385714286,13.2676,16.9811,1022280134.0
67,2022-03-31,000023.SZ,深天地A,1755572170.09,13.24,12.085660869565,15.4376,18.1536,0.0
68,2022-06-30,000023.SZ,深天地A,1588940923.4,12.29,11.512961904762,58.4963,26.8271,0.0
69,2022-09-30,000023.SZ,深天地A,1462953290.4,10.04,10.0847,32.6322,15.3179,0.0
70,2022-09-30,000025.SZ,特力A,9282383738.13,17.16,19.547457142857,87.9991,30.8522,146928081.0
71,2022-06-30,000025.SZ,特力A,7562882891.75,23.55,26.136594107089,299.7802,81.1771,229564891.0
72,2021-12-31,000025.SZ,特力A,6329465699.38,14.96,15.034965217391,25.8457,6.8336,133342602.0
73,2022-03-31,000025.SZ,特力A,6157850753.03,14.7505837104,13.70602878093,28.6129,25.9986,120527659.0
74,2021-09-30,000025.SZ,特力A,6541674747.66,14.32,14.846235,13.4648,8.9382,128965233.0
75,2022-03-31,000026.SZ,飞亚达,4667063915.16,9.4446459108,9.69929563417,28.2484,20.7721,0.0
76,2022-06-30,000026.SZ,飞亚达,4126758069.06,10.69,10.220359711652,52.012,17.0476,0.0
77,2022-09-30,000026.SZ,飞亚达,4206324216.51,8.9,9.687028571429,11.9278,14.0987,0.0
78,2021-09-30,000027.SZ,深圳能源,41469801944.7,9.52,8.921175,42.2019,32.0562,821469606.0
79,2021-12-31,000027.SZ,深圳能源,39089631369.48,8.1,8.311052173913,22.5146,11.1524,737525775.0
80,2022-03-31,000027.SZ,深圳能源,34171767330.54,6.2618307445,6.529223492608,10.2552,18.8105,577409615.0
81,2022-06-30,000027.SZ,深圳能源,29413148080.66,6.41,6.29234974525,13.32,9.6519,488800365.0
82,2022-09-30,000027.SZ,深圳能源,30338452147.66,5.61,6.176657142857,7.8078,18.5243,444723986.0
83,2021-09-30,000028.SZ,国药一致,15249356208.94,34.8,35.24402,12.6345,6.8075,228955959.0
84,2021-12-31,000028.SZ,国药一致,14614666986.62,36.98,34.363165217391,18.9942,14.2986,246377951.0
85,2022-03-31,000028.SZ,国药一致,14634904120.74,33.1950944556,32.519081579688,26.9475,20.3349,258786482.0
86,2022-06-30,000028.SZ,国药一致,12709686430.24,29.79,29.306723072662,14.0404,12.8517,214780635.0
87,2022-09-30,000028.SZ,国药一致,12543147586.03,29.87,29.704080952381,9.6266,7.5988,155629713.0
88,2022-09-30,000029.SZ,深深房A,9752249118.18,7.95,8.734433333333,16.7788,19.1011,0.0
89,2022-06-30,000029.SZ,深深房A,9683078813.11,11.809620214,10.585942243375,69.9262,28.719,0.0
90,2022-03-31,000029.SZ,深深房A,7951304664.41,8.9117974388,7.920673875769,16.9239,31.0757,0.0
91,2021-09-30,000030.SZ,富奥股份,11037125668.66,5.83,6.045445,13.6092,18.8889,184662311.0
92,2021-12-31,000030.SZ,富奥股份,12637945759.31,7.42,7.739286956522,32.0236,28.3951,269409709.0
93,2022-03-31,000030.SZ,富奥股份,11373335989.47,5.1791780576,5.421442886706,8.4628,20.6785,226390119.0
94,2022-06-30,000030.SZ,富奥股份,9678736686.49,5.48,5.573352828846,18.2078,13.5325,259286401.0
95,2022-09-30,000030.SZ,富奥股份,9711417466.9,4.3,4.8351,6.0809,21.1577,226966261.0
96,2021-09-30,000031.SZ,大悦城,14887355375.58,3.63,3.56905,11.8079,10.5882,245786500.0
97,2021-12-31,000031.SZ,大悦城,14867285218.58,3.73,3.582213043478,21.8183,22.1557,258278442.0
98,2022-03-31,000031.SZ,大悦城,16859014804.21,4.69,3.988208695652,37.9849,41.8782,271910718.0
99,2022-06-30,000031.SZ,大悦城,17192332535.3,4.0,3.823128571429,22.7548,11.7493,271738096.0
100,2022-09-30,000031.SZ,大悦城,15380721031.45,3.35,3.600219047619,7.8669,14.9296,254496152.0
101,2022-03-31,000032.SZ,深桑达A,24520457534.4,18.1055527098,19.774442594486,17.4046,24.6718,0.0
102,2022-06-30,000032.SZ,深桑达A,17245263864.65,14.98,15.349916933348,13.6761,12.7845,0.0
103,2022-09-30,000032.SZ,深桑达A,16458684571.82,12.13,13.257361904762,7.4064,18.8448,0.0
104,2022-09-30,000034.SZ,神州数码,11759072566.05,16.04,17.32579047619,47.3623,15.3584,409570078.0
105,2022-06-30,000034.SZ,神州数码,9806129126.31,15.22,15.296595238095,36.3605,11.1259,422634678.0
106,2022-03-31,000034.SZ,神州数码,10434682627.24,14.2110247026,14.442826955398,41.3725,18.6232,494553966.0
107,2021-12-31,000034.SZ,神州数码,10245705264.06,15.83,15.739073913043,34.1819,11.6412,505346818.0
108,2021-09-30,000034.SZ,神州数码,11638606079.27,15.38,16.103535,23.1971,13.8695,586457652.0
109,2021-09-30,000035.SZ,中国天楹,11560453113.98,5.25,4.933945,18.0061,21.179,288897685.0
110,2021-12-31,000035.SZ,中国天楹,13421203428.93,6.01,5.696556521739,31.9162,15.1852,289983491.0
111,2022-03-31,000035.SZ,中国天楹,14267896905.33,5.0505222632,5.369206714854,15.3097,20.5387,244981673.0
112,2022-06-30,000035.SZ,中国天楹,12197291556.21,5.25,5.342712029683,22.4924,15.2727,230914307.0
113,2022-09-30,000035.SZ,中国天楹,14827574010.37,4.69,5.509461904762,46.3782,41.7832,465991699.0
114,2021-09-30,000036.SZ,华联控股,6401691383.85,4.37,4.474495,24.4043,16.476,249131673.0
115,2021-12-31,000036.SZ,华联控股,6587709694.21,4.34,4.466243478261,22.3214,12.3894,301623935.0
116,2022-03-31,000036.SZ,华联控股,6074320447.08,4.1652393024,3.840588113541,14.3327,24.359,289871564.0
117,2022-06-30,000036.SZ,华联控股,6112348575.76,4.2438287232,4.210432897302,24.2676,9.8131,286394369.0
118,2022-09-30,000036.SZ,华联控股,5906282257.99,4.38,4.007576190476,33.5865,22.7621,283778430.0
119,2022-03-31,000037.SZ,深南电A,4240996760.2,6.58,6.730795652174,19.4241,15.6977,0.0
120,2022-06-30,000037.SZ,深南电A,4160544115.5,8.17,7.902461904762,172.6035,68.8218,0.0
121,2022-09-30,000037.SZ,深南电A,4950964104.81,6.94,7.819123809524,115.6172,34.7036,0.0
122,2022-09-30,000038.SZ,深大通,2391548274.53,3.95,4.40149047619,45.3326,23.4672,0.0
123,2022-06-30,000038.SZ,深大通,2968947233.84,3.83,3.781357142857,78.3023,14.0741,0.0
124,2022-03-31,000038.SZ,深大通,4716338382.8,9.2,8.762782608696,46.8224,11.3426,0.0
125,2021-09-30,000039.SZ,中集集团,64824731975.87,17.83,19.761225,57.305,24.9864,1214679291.0
126,2021-12-31,000039.SZ,中集集团,60704703671.66,17.16,16.983730434783,26.5406,9.9237,1089120755.0
127,2022-03-31,000039.SZ,中集集团,55032346170.85,8.79532857,9.0081955089,22.7609,16.9108,1015022422.0
128,2022-06-30,000039.SZ,中集集团,47854345654.82,8.77000005,8.6798697177,20.6807,6.9993,1033796352.0
129,2022-09-30,000039.SZ,中集集团,45257135855.38,6.91,7.5618,10.5714,14.9199,870602587.0
130,2022-09-30,000040.SZ,东旭蓝天,6149124588.13,4.09,4.148457142857,151.5303,26.555,135728942.0
131,2022-06-30,000040.SZ,东旭蓝天,4570309026.64,3.33,3.135166666667,41.5363,14.3322,91406622.0
132,2022-03-31,000040.SZ,东旭蓝天,5137779252.15,3.52,3.326043478261,53.7811,18.5075,131061109.0
133,2021-12-31,000040.SZ,东旭蓝天,5265212228.36,3.91,3.763030434783,102.0745,13.6111,127048153.0
134,2021-09-30,000040.SZ,东旭蓝天,4983543712.59,3.86,3.946065,150.9725,23.5772,164620562.0
135,2022-03-31,000042.SZ,中洲控股,5448460208.97,9.0483623744,8.032353981164,9.803,29.7767,0.0
136,2022-06-30,000042.SZ,中洲控股,5819343251.76,8.9786062768,8.857401498235,14.4657,16.7406,0.0
137,2022-09-30,000042.SZ,中洲控股,6038479917.95,8.21,9.625195238095,91.8411,49.0035,0.0
138,2022-03-31,000045.SZ,深纺织A,4320287967.33,7.757158321,7.960369699451,13.4866,14.8148,0.0
139,2022-06-30,000045.SZ,深纺织A,3619223165.66,7.53,7.387638095238,35.6337,14.0327,0.0
140,2022-09-30,000045.SZ,深纺织A,4193770672.52,7.7,8.700257142857,107.7365,23.6659,0.0
141,2022-06-30,000046.SZ,泛海控股,8342031643.31,1.52,1.486661904762,21.7696,10.0671,195978504.0
142,2022-03-31,000046.SZ,泛海控股,9685189595.6,1.97,1.798556521739,33.6465,29.0503,284555546.0
143,2022-09-30,000046.SZ,泛海控股,7128242536.28,1.19,1.292585714286,26.8602,18.1159,184263074.0
144,2021-09-30,000046.SZ,泛海控股,10956788644.79,2.0,2.154805,23.0821,20.8955,335095981.0
145,2021-12-31,000046.SZ,泛海控股,9635599829.36,1.88,1.892643478261,22.1305,29.5455,278025164.0
146,2022-03-31,000048.SZ,京基智农,10623707836.61,21.0796131612,20.096457462556,17.2099,21.9816,0.0
147,2022-06-30,000048.SZ,京基智农,10420180998.36,18.57,18.331276190476,15.2172,15.1856,0.0
148,2022-09-30,000048.SZ,京基智农,9651147966.25,15.79,17.179828571429,11.6255,16.796,0.0
149,2021-09-30,000049.SZ,德赛电池,12153370990.82,32.16,34.915,37.3056,18.0857,411994757.0
150,2021-12-31,000049.SZ,德赛电池,13619232003.69,58.32,52.913413043478,145.2063,43.473,801931253.0
151,2022-03-31,000049.SZ,德赛电池,13500678219.24,35.9515288164,37.649949328667,54.7222,21.9706,525711453.0
152,2022-06-30,000049.SZ,德赛电池,10937864616.42,45.1,40.197804761905,83.633,29.6759,578659419.0
153,2022-09-30,000049.SZ,德赛电池,14420467102.06,41.59,48.980728571429,73.4989,31.8789,529046896.0
154,2021-09-30,000050.SZ,深天马A,35243723343.72,13.57,14.101465,16.528,13.3569,1151847974.0
155,2021-12-31,000050.SZ,深天马A,31458773649.89,13.02,12.873052173913,13.1032,7.28,1250802416.0
156,2022-03-31,000050.SZ,深天马A,29046828246.42,10.3706616145,10.704309120222,7.9395,16.1677,1138149807.0
157,2022-06-30,000050.SZ,深天马A,23469475615.29,9.97,9.643233333333,11.7435,12.9237,1013265303.0
158,2022-09-30,000050.SZ,深天马A,23463297670.35,8.51,8.966776190476,5.1946,9.7458,939208871.0
159,2022-06-30,000055.SZ,方大集团,4568014498.72,4.48,4.311166666667,49.9134,20.1422,0.0
160,2022-09-30,000055.SZ,方大集团,5524594773.27,4.77,5.322704761905,163.9499,25.8912,0.0
161,2022-03-31,000055.SZ,方大集团,4956566601.64,4.5064788696,4.390504068714,42.2945,21.0407,0.0
162,2022-03-31,000056.SZ,皇庭国际,9115736375.85,8.5,7.514343478261,61.1265,40.3135,0.0
163,2022-06-30,000056.SZ,皇庭国际,7085488912.67,4.54,4.925176190476,44.3196,18.9555,0.0
164,2022-09-30,000056.SZ,皇庭国际,5674397388.78,4.26,4.837961904762,59.9302,26.8499,0.0
165,2022-03-31,000058.SZ,深赛格,7521795624.21,5.8784282704,5.778008556047,27.278,17.2638,0.0
166,2022-06-30,000058.SZ,深赛格,6834214626.4,6.06,5.935176190476,120.7726,35.8429,0.0
167,2022-09-30,000058.SZ,深赛格,7457345161.19,5.42,5.859123809524,19.5074,16.0862,0.0
168,2022-09-30,000059.SZ,华锦股份,10806657735.22,7.12,7.808085714286,58.1223,25.7022,374294885.0
169,2022-06-30,000059.SZ,华锦股份,10038730651.08,5.92,6.218754220298,18.5499,14.0888,392274041.0
170,2022-03-31,000059.SZ,华锦股份,11384777759.97,6.0477965794,6.429940203101,47.282,23.4397,413988399.0
171,2021-09-30,000059.SZ,华锦股份,11818157871.85,7.0,8.08279,69.0108,30.5195,477287801.0
172,2021-12-31,000059.SZ,华锦股份,10838286985.0,7.28,7.169595652174,33.9993,13.1544,417334530.0
173,2021-09-30,000060.SZ,中金岭南,19214292785.99,5.13,5.963,99.053,32.1252,1250597864.0
174,2021-12-31,000060.SZ,中金岭南,18259515591.09,4.91,4.975304347826,27.5478,6.9246,1076661147.0
175,2022-03-31,000060.SZ,中金岭南,17647608788.22,4.3429475762,4.645969294806,47.2831,27.4704,968634832.0
176,2022-06-30,000060.SZ,中金岭南,16051973570.87,4.46,4.439703682588,24.6938,10.2564,887471300.0
177,2022-09-30,000060.SZ,中金岭南,16478030396.78,4.12,4.40249047619,24.4065,16.0998,817700992.0
178,2022-09-30,000061.SZ,农产品,9976606395.62,5.19,5.673795238095,7.8495,16.0596,408098552.0
179,2022-06-30,000061.SZ,农产品,10856119384.94,6.2,6.397828914188,23.8585,19.0977,445886573.0
180,2021-12-31,000061.SZ,农产品,10950619018.9,6.39,6.29707826087,13.8274,8.7237,451217320.0
181,2021-09-30,000061.SZ,农产品,9700630187.01,5.86,6.018875,14.1007,8.3475,393833269.0
182,2022-03-31,000061.SZ,农产品,10294244612.31,6.1221909022,5.897669000545,23.2663,20.4392,430681824.0
183,2021-09-30,000062.SZ,深圳华强,16366228161.53,14.13,14.876245,9.7482,14.2004,390108074.0
184,2021-12-31,000062.SZ,深圳华强,16791736774.61,17.23,16.836773913043,14.6976,11.2893,399622085.0
185,2022-03-31,000062.SZ,深圳华强,15607094357.44,12.2758126803,12.741855911208,11.5205,23.0511,326667173.0
186,2022-06-30,000062.SZ,深圳华强,12509932793.84,12.7,12.235519047619,11.9394,9.128,309403511.0
187,2022-09-30,000062.SZ,深圳华强,13355469686.39,11.93,13.5169,26.6615,22.9372,303651992.0
188,2021-09-30,000063.SZ,中兴通讯,163251490891.24,33.13,33.994435,27.4079,10.0,4814716036.0
189,2022-03-31,000063.SZ,中兴通讯,137737248944.1,23.590414457,25.153471459718,35.396,24.7763,4613732561.0
190,2022-06-30,000063.SZ,中兴通讯,112796005530.52,25.53,24.984747619048,21.8484,9.8233,4084845406.0
191,2022-09-30,000063.SZ,中兴通讯,114625943070.61,21.4,23.511976190476,15.6556,17.551,3620392102.0
192,2021-12-31,000063.SZ,中兴通讯,152379449438.72,33.5,32.212691304348,22.0151,10.5932,4747788492.0
193,2022-03-31,000065.SZ,北方国际,6952367811.38,8.711566648,8.728657586844,161.4769,35.2298,0.0
194,2022-06-30,000065.SZ,北方国际,7836443562.08,8.3883211685,8.280717136514,49.183,15.2096,0.0
195,2022-09-30,000065.SZ,北方国际,9094101474.65,8.81,10.059314285714,79.0162,26.4996,0.0
196,2022-06-30,000066.SZ,中国长城,33089823978.83,10.7655734524,10.574387632511,29.2175,14.8622,1615494434.0
197,2022-09-30,000066.SZ,中国长城,31007749345.07,8.54,9.038780952381,14.2991,13.2159,1506805324.0
198,2022-03-31,000066.SZ,中国长城,41767707196.58,11.4521026282,12.126008665153,18.8178,17.997,2033987286.0
199,2021-09-30,000066.SZ,中国长城,44067788644.21,13.19,13.98519,29.568,14.9081,2409428384.0
200,2021-12-31,000066.SZ,中国长城,40593890945.15,14.16,13.914913043478,25.601,7.6102,2240999723.0
201,2022-03-31,000068.SZ,华控赛格,3197973432.16,2.95,2.971934782609,17.9323,18.038,0.0
202,2022-06-30,000068.SZ,华控赛格,3218213150.73,3.67,3.622128571429,84.5035,38.3721,0.0
203,2022-09-30,000068.SZ,华控赛格,3810556543.2,3.68,3.829580952381,89.2817,31.9648,0.0
204,2022-09-30,000069.SZ,华侨城A,44679893699.99,4.81,5.154242857143,15.2917,14.2056,1709659239.0
205,2022-03-31,000069.SZ,华侨城A,59207221124.37,7.2299646976,6.500416499434,24.8813,28.2609,1634972845.0
206,2022-06-30,000069.SZ,华侨城A,50728767642.46,6.49,5.645648674341,26.3188,20.2443,1848643073.0
207,2021-09-30,000069.SZ,华侨城A,58404343561.49,7.49,7.189155,15.0275,14.3917,2124158719.0
208,2021-12-31,000069.SZ,华侨城A,53692647003.55,7.04,6.532039130435,16.7898,21.7538,1910890679.0
209,2021-09-30,000070.SZ,特发信息,6209525596.86,7.02,7.41036,26.7583,11.1559,252556878.0
210,2021-12-31,000070.SZ,特发信息,5457964501.74,6.5,6.9658,45.7865,18.4751,245261403.0
211,2022-03-31,000070.SZ,特发信息,5131461739.03,5.65,5.753095652174,18.6784,16.748,223712491.0
212,2022-06-30,000070.SZ,特发信息,4710961157.11,6.95,6.204728571429,75.4641,29.5987,217669321.0
213,2022-09-30,000070.SZ,特发信息,5572075935.94,5.53,6.226966666667,23.0534,23.2308,199875696.0
214,2022-09-30,000078.SZ,海王生物,9461199232.41,3.23,3.307633333333,10.1839,13.2184,279072663.0
215,2022-03-31,000078.SZ,海王生物,9505294510.25,3.85,3.643504347826,69.5305,27.7439,302069564.0
216,2022-06-30,000078.SZ,海王生物,9947644396.09,3.64,3.690880952381,23.0576,9.0426,320457415.0
217,2021-09-30,000078.SZ,海王生物,8913122957.8,3.18,3.27756,16.3875,7.8616,231105590.0
218,2021-12-31,000078.SZ,海王生物,8762734971.9,3.53,3.257060869565,23.1184,12.844,256529651.0
219,2021-09-30,000088.SZ,盐田港,12200145365.5,5.35,5.63766,14.5786,13.7363,182135589.0
220,2021-12-31,000088.SZ,盐田港,11814266228.15,5.3,5.287586956522,6.5169,9.7276,191369936.0
221,2022-03-31,000088.SZ,盐田港,11795137900.67,5.089402368,5.182222591045,20.5131,27.5605,196988572.0
222,2022-06-30,000088.SZ,盐田港,11408043352.82,5.178864519,5.090770334224,10.9999,9.1954,193382378.0
223,2022-09-30,000088.SZ,盐田港,11428467931.42,5.1,5.218290909091,4.2304,5.2838,159122933.0
224,2021-09-30,000089.SZ,深圳机场,15172223833.58,7.41,7.54058,22.3359,14.0083,388041885.0
225,2021-12-31,000089.SZ,深圳机场,15028832808.21,7.32,7.216039130435,8.7778,5.9322,348046242.0
226,2022-03-31,000089.SZ,深圳机场,15129465155.63,6.8996496492,7.036235787214,17.1888,17.551,354840479.0
227,2022-06-30,000089.SZ,深圳机场,13543483552.47,7.6861897968,6.620472936774,18.6703,23.1707,351355142.0
228,2022-09-30,000089.SZ,深圳机场,14070453890.31,6.72,6.830247619048,12.1606,9.6439,330323420.0
229,2021-09-30,000090.SZ,天健集团,10018853148.58,5.56,5.70101,21.6481,10.7209,484330023.0
230,2021-12-31,000090.SZ,天健集团,9937647925.92,5.87,5.48642173913,17.317,13.7143,404494878.0
231,2022-03-31,000090.SZ,天健集团,11750617158.93,6.537420387,5.940488407882,22.1961,26.209,382607510.0
232,2022-06-30,000090.SZ,天健集团,12709172140.44,6.5279458647,6.40893232958,48.4931,12.6582,446179242.0
233,2022-09-30,000090.SZ,天健集团,10738757099.55,5.32,5.678119047619,40.1213,18.1651,435429443.0
234,2022-09-30,000096.SZ,广聚能源,4745600000.0,7.7,8.526523809524,10.1492,19.2661,0.0
235,2022-06-30,000096.SZ,广聚能源,4942512786.89,8.8467939228,9.47693468282,31.9765,36.8257,0.0
236,2022-03-31,000096.SZ,广聚能源,4663582372.88,7.9602481183,8.052793762487,10.7787,28.172,0.0
237,2021-09-30,000099.SZ,中信海直,4982398625.73,7.35,7.828725,38.882,12.0,283654122.0
238,2021-12-31,000099.SZ,中信海直,6144975354.55,8.65,8.323404347826,51.7053,12.9762,269672652.0
239,2022-03-31,000099.SZ,中信海直,5890593582.64,6.7583879281,6.958502293169,30.3634,20.1325,298478222.0
240,2022-06-30,000099.SZ,中信海直,5664139403.56,7.84,7.742034166593,51.935,10.0645,311631150.0
241,2022-09-30,000099.SZ,中信海直,6045600185.83,6.92,7.351728571429,17.5067,13.3965,314997949.0
242,2022-09-30,000100.SZ,TCL科技,60325384845.56,3.63,3.939752380952,11.3819,14.2169,3056227407.0
243,2022-06-30,000100.SZ,TCL科技,62638768041.16,4.79,4.436885841477,35.113,16.9604,3509701916.0
244,2022-03-31,000100.SZ,TCL科技,78619159057.33,4.7452348845,4.892499780451,22.6684,17.9856,4177160288.0
245,2021-09-30,000100.SZ,TCL科技,103983072289.86,6.26,6.886475,39.7957,17.5316,5418063614.0
246,2021-12-31,000100.SZ,TCL科技,88241425793.88,6.17,6.249430434783,27.2652,9.772,5116684854.0
247,2022-03-31,000150.SZ,宜华健康,2958287053.98,3.02,3.309239130435,115.4833,35.474,18287730.0
248,2022-06-30,000150.SZ,宜华健康,1632229686.33,1.41,1.414280952381,48.3108,13.3333,0.0
249,2022-09-30,000150.SZ,宜华健康,1389155860.67,1.38,1.532614285714,49.4495,26.25,0.0
