,日期,股票代码,股票名称,基金持股比例 [单位]% [比例类型]占流通股比例,基金持股数量 [单位]股,持股基金家数 [股本类型]流通股本
3807,2021-06-30,002805.SZ,丰元股份,0.53752235,4109909.0,2.0
3808,2021-09-30,002805.SZ,丰元股份,5.09602348,7408125.0,5.0
3809,2020-12-31,002806.SZ,华锋股份,1.673e-05,20.0,1.0
3810,2021-06-30,002806.SZ,华锋股份,0.00228917,2820.0,3.0
3811,2020-09-30,002807.SZ,江阴银行,4.6e-06,100.0,1.0
3812,2020-12-31,002807.SZ,江阴银行,2.29113004,49761753.0,98.0
3813,2021-03-31,002807.SZ,江阴银行,0.04856045,1054700.0,2.0
3814,2021-06-30,002807.SZ,江阴银行,1.33502288,28995797.0,52.0
3815,2021-09-30,002807.SZ,江阴银行,0.16315584,3543640.0,3.0
3816,2020-12-31,002808.SZ,恒久科技,0.01998363,53716.0,1.0
3817,2020-12-31,002809.SZ,红墙股份,0.00382297,7900.0,2.0
3818,2021-06-30,002809.SZ,红墙股份,0.00609492,12600.0,4.0
3819,2020-09-30,002810.SZ,山东赫达,12.51771817,23476670.0,11.0
3820,2020-12-31,002810.SZ,山东赫达,14.70939955,27587114.0,56.0
3821,2021-03-31,002810.SZ,山东赫达,8.98807565,16856913.0,22.0
3822,2021-06-30,002810.SZ,山东赫达,13.34697789,43150237.0,133.0
3823,2021-09-30,002810.SZ,山东赫达,11.01637112,35615480.0,27.0
3824,2020-12-31,002811.SZ,郑中设计,0.0022591,6100.0,1.0
3825,2021-06-30,002811.SZ,郑中设计,0.00172207,4650.0,1.0
3826,2020-09-30,002812.SZ,恩捷股份,6.04802425,33951253.0,106.0
3827,2020-12-31,002812.SZ,恩捷股份,13.12122518,84496435.0,551.0
3828,2021-03-31,002812.SZ,恩捷股份,6.6772609,42814439.0,71.0
3829,2021-06-30,002812.SZ,恩捷股份,19.17378035,123708162.0,824.0
3830,2021-09-30,002812.SZ,恩捷股份,11.37635312,101523257.0,422.0
3831,2021-06-30,002813.SZ,路畅科技,0.15025,180300.0,7.0
3832,2020-09-30,002815.SZ,崇达技术,0.82934629,7262052.0,2.0
3833,2020-12-31,002815.SZ,崇达技术,1.68081671,14717831.0,100.0
3834,2021-03-31,002815.SZ,崇达技术,1.03753794,9085062.0,2.0
3835,2021-06-30,002815.SZ,崇达技术,1.22834424,10755853.0,87.0
3836,2021-09-30,002815.SZ,崇达技术,0.67008272,5867503.0,2.0
3837,2020-12-31,002816.SZ,和科达,0.094,94000.0,1.0
3838,2020-12-31,002817.SZ,黄山胶囊,0.00420798,6200.0,1.0
3839,2021-06-30,002817.SZ,黄山胶囊,0.00156102,3335.0,2.0
3840,2020-12-31,002818.SZ,富森美,0.58509434,4379191.0,70.0
3841,2021-06-30,002818.SZ,富森美,0.93456815,6994859.0,80.0
3842,2021-09-30,002818.SZ,富森美,0.16447729,1231045.0,1.0
3843,2020-12-31,002819.SZ,东方中科,0.07340066,108150.0,5.0
3844,2021-06-30,002819.SZ,东方中科,0.01500878,22150.0,2.0
3845,2020-12-31,002820.SZ,桂发祥,0.11764404,240935.0,5.0
3846,2021-06-30,002820.SZ,桂发祥,0.00102539,2100.0,3.0
3847,2020-09-30,002821.SZ,凯莱英,12.33042394,28453645.0,134.0
3848,2020-12-31,002821.SZ,凯莱英,26.07128164,59719474.0,567.0
3849,2021-03-31,002821.SZ,凯莱英,16.30061074,37615235.0,115.0
3850,2021-06-30,002821.SZ,凯莱英,23.57649481,58562629.0,661.0
3851,2021-09-30,002821.SZ,凯莱英,32.47457395,78341993.0,268.0
3852,2020-12-31,002822.SZ,中装建设,0.62526316,4290461.0,6.0
3853,2021-06-30,002822.SZ,中装建设,0.49767862,3448983.0,7.0
3854,2021-09-30,002822.SZ,中装建设,0.81371283,5692400.0,2.0
3855,2020-09-30,002823.SZ,凯中精密,0.27755575,796797.0,1.0
3856,2020-12-31,002823.SZ,凯中精密,0.35637465,1023097.0,5.0
3857,2021-03-31,002823.SZ,凯中精密,2.51277753,7213832.0,6.0
3858,2021-06-30,002823.SZ,凯中精密,2.04153117,5860999.0,5.0
3859,2021-09-30,002823.SZ,凯中精密,0.38777482,1113258.0,2.0
3860,2020-09-30,002824.SZ,和胜股份,0.23907095,435350.0,2.0
3861,2020-12-31,002824.SZ,和胜股份,0.06617042,120516.0,8.0
3862,2021-03-31,002824.SZ,和胜股份,1.16716517,2125755.0,3.0
3863,2021-06-30,002824.SZ,和胜股份,6.22983671,11346386.0,51.0
3864,2021-09-30,002824.SZ,和胜股份,0.98915238,1814996.0,2.0
3865,2020-09-30,002825.SZ,纳尔股份,0.88172868,1242113.0,2.0
3866,2020-12-31,002825.SZ,纳尔股份,0.58495175,824036.0,11.0
3867,2021-09-30,002825.SZ,纳尔股份,0.61441135,1035700.0,1.0
3868,2020-12-31,002826.SZ,易明医药,0.00021084,400.0,1.0
3869,2020-12-31,002827.SZ,高争民爆,0.00032609,900.0,1.0
3870,2021-06-30,002827.SZ,高争民爆,0.00112319,3100.0,2.0
3871,2020-12-31,002828.SZ,贝肯能源,0.00594565,11950.0,3.0
3872,2021-06-30,002828.SZ,贝肯能源,0.00027365,550.0,2.0
3873,2020-09-30,002829.SZ,星网宇达,0.98953784,1530667.0,1.0
3874,2020-12-31,002829.SZ,星网宇达,2.31083105,3574510.0,38.0
3875,2021-03-31,002829.SZ,星网宇达,0.49879872,771567.0,1.0
3876,2021-06-30,002829.SZ,星网宇达,0.33468008,517700.0,10.0
3877,2021-09-30,002829.SZ,星网宇达,2.34174358,3622327.0,2.0
3878,2020-09-30,002830.SZ,名雕股份,0.74800135,997385.0,1.0
3879,2020-12-31,002830.SZ,名雕股份,0.48752589,650067.0,10.0
3880,2021-03-31,002830.SZ,名雕股份,0.35458228,472800.0,2.0
3881,2021-06-30,002830.SZ,名雕股份,0.31195966,415967.0,4.0
3882,2021-09-30,002830.SZ,名雕股份,2.42014699,3227024.0,2.0
3883,2020-09-30,002831.SZ,裕同科技,6.67251593,58524545.0,23.0
3884,2020-12-31,002831.SZ,裕同科技,8.46828985,79109615.0,218.0
3885,2021-03-31,002831.SZ,裕同科技,4.22491944,39596084.0,41.0
3886,2021-06-30,002831.SZ,裕同科技,8.15016697,76838408.0,192.0
3887,2021-09-30,002831.SZ,裕同科技,3.80166512,35375009.0,32.0
3888,2020-09-30,002832.SZ,比音勒芬,2.65011596,13888455.0,4.0
3889,2020-12-31,002832.SZ,比音勒芬,16.38797166,85885276.0,109.0
3890,2021-03-31,002832.SZ,比音勒芬,11.35460181,60738924.0,18.0
3891,2021-06-30,002832.SZ,比音勒芬,20.92966951,115083781.0,150.0
3892,2021-09-30,002832.SZ,比音勒芬,15.66056907,86138544.0,42.0
3893,2020-09-30,002833.SZ,弘亚数控,6.2089061,13436500.0,22.0
3894,2020-12-31,002833.SZ,弘亚数控,18.5603804,40172622.0,117.0
3895,2021-03-31,002833.SZ,弘亚数控,8.46835849,18329159.0,28.0
3896,2021-06-30,002833.SZ,弘亚数控,16.40874457,49721783.0,178.0
3897,2021-09-30,002833.SZ,弘亚数控,2.06695609,6263291.0,11.0
3898,2020-12-31,002835.SZ,同为股份,0.39798703,859652.0,14.0
3899,2021-06-30,002835.SZ,同为股份,2.35755751,5130409.0,11.0
3900,2020-12-31,002836.SZ,新宏泽,0.002375,3800.0,1.0
3901,2021-06-30,002836.SZ,新宏泽,0.0004375,700.0,1.0
3902,2020-09-30,002837.SZ,英维克,1.4641525,4588532.0,3.0
3903,2020-12-31,002837.SZ,英维克,0.31462386,986005.0,21.0
3904,2021-03-31,002837.SZ,英维克,1.79196426,5621053.0,4.0
3905,2021-06-30,002837.SZ,英维克,2.74130984,8833208.0,23.0
3906,2021-09-30,002837.SZ,英维克,6.02492692,19413870.0,9.0
3907,2020-09-30,002838.SZ,道恩股份,0.13609331,547400.0,3.0
3908,2020-12-31,002838.SZ,道恩股份,0.2005044,810673.0,34.0
3909,2021-06-30,002838.SZ,道恩股份,0.04396877,177780.0,16.0
3910,2020-09-30,002839.SZ,张家港行,0.10711972,1425500.0,4.0
3911,2020-12-31,002839.SZ,张家港行,2.93962421,39119175.0,112.0
3912,2021-03-31,002839.SZ,张家港行,0.07862021,1132100.0,2.0
3913,2021-06-30,002839.SZ,张家港行,2.97256089,42803705.0,117.0
3914,2021-09-30,002839.SZ,张家港行,0.87504722,13325400.0,6.0
3915,2020-12-31,002840.SZ,华统股份,0.24842678,1083490.0,9.0
3916,2021-06-30,002840.SZ,华统股份,0.72012202,3141861.0,21.0
3917,2020-09-30,002841.SZ,视源股份,10.04504156,66955195.0,36.0
3918,2020-12-31,002841.SZ,视源股份,13.17461383,87815350.0,277.0
3919,2021-03-31,002841.SZ,视源股份,10.66937854,71116711.0,40.0
3920,2021-06-30,002841.SZ,视源股份,12.76140205,92948480.0,299.0
3921,2021-09-30,002841.SZ,视源股份,11.66968471,77784249.0,22.0
3922,2020-09-30,002842.SZ,翔鹭钨业,0.70724714,1930772.0,1.0
3923,2020-12-31,002842.SZ,翔鹭钨业,0.00385936,10536.0,2.0
3924,2021-06-30,002842.SZ,翔鹭钨业,0.00089231,2436.0,3.0
3925,2020-12-31,002843.SZ,泰嘉股份,0.00309524,6500.0,2.0
3926,2021-06-30,002843.SZ,泰嘉股份,0.13333333,280000.0,1.0
3927,2020-09-30,002845.SZ,同兴达,2.59162407,5180008.0,3.0
3928,2020-12-31,002845.SZ,同兴达,4.34129283,10983963.0,19.0
3929,2021-03-31,002845.SZ,同兴达,0.21311722,425968.0,1.0
3930,2021-06-30,002845.SZ,同兴达,0.48004225,1101596.0,14.0
3931,2021-09-30,002845.SZ,同兴达,2.75586117,6404400.0,4.0
3932,2020-12-31,002846.SZ,英联股份,0.00287535,5700.0,2.0
3933,2021-06-30,002846.SZ,英联股份,0.00022614,720.0,1.0
3934,2020-09-30,002847.SZ,盐津铺子,6.77950686,8496078.0,16.0
3935,2020-12-31,002847.SZ,盐津铺子,12.11349342,15380630.0,106.0
3936,2021-03-31,002847.SZ,盐津铺子,4.86023223,6090843.0,21.0
3937,2021-06-30,002847.SZ,盐津铺子,7.62559016,9385828.0,123.0
3938,2021-06-30,002848.SZ,高斯贝尔,0.00113671,1900.0,2.0
3939,2020-12-31,002849.SZ,威星智能,0.05942391,78229.0,4.0
3940,2021-06-30,002849.SZ,威星智能,0.34855614,458859.0,2.0
3941,2020-09-30,002850.SZ,科达利,10.23086761,21484822.0,24.0
3942,2020-12-31,002850.SZ,科达利,24.47724765,61638703.0,156.0
3943,2021-03-31,002850.SZ,科达利,11.45212524,26579643.0,17.0
3944,2021-06-30,002850.SZ,科达利,21.74374677,50645633.0,155.0
3945,2021-09-30,002850.SZ,科达利,11.39580439,26543159.0,42.0
3946,2020-09-30,002851.SZ,麦格米特,8.07133055,32864383.0,25.0
3947,2020-12-31,002851.SZ,麦格米特,17.06165247,69470663.0,107.0
3948,2021-03-31,002851.SZ,麦格米特,8.09854124,32975178.0,16.0
3949,2021-06-30,002851.SZ,麦格米特,16.46037442,67022413.0,101.0
3950,2021-09-30,002851.SZ,麦格米特,6.13586229,26262710.0,11.0
3951,2020-12-31,002852.SZ,道道全,0.48357473,1397531.0,8.0
3952,2021-06-30,002852.SZ,道道全,0.80066782,2313930.0,14.0
3953,2020-09-30,002853.SZ,皮阿诺,0.89067869,1269000.0,1.0
3954,2020-12-31,002853.SZ,皮阿诺,0.72272015,1029700.0,6.0
3955,2021-03-31,002853.SZ,皮阿诺,0.57757135,897208.0,2.0
3956,2021-06-30,002853.SZ,皮阿诺,0.91916841,5536013.0,9.0
3957,2020-12-31,002855.SZ,捷荣技术,0.21938124,533700.0,10.0
3958,2021-03-31,002855.SZ,捷荣技术,0.04915217,119575.0,1.0
3959,2021-06-30,002855.SZ,捷荣技术,0.00146093,3600.0,4.0
3960,2021-09-30,002855.SZ,捷荣技术,0.31524998,776838.0,2.0
3961,2020-12-31,002857.SZ,三晖电气,0.00257813,3300.0,1.0
3962,2021-06-30,002857.SZ,三晖电气,0.00664063,8500.0,2.0
3963,2020-12-31,002858.SZ,力盛赛车,0.00348322,4400.0,1.0
3964,2021-06-30,002858.SZ,力盛赛车,0.17067764,215600.0,2.0
3965,2020-09-30,002859.SZ,洁美科技,7.32393411,30028121.0,6.0
3966,2020-12-31,002859.SZ,洁美科技,6.32805845,25945032.0,42.0
3967,2021-03-31,002859.SZ,洁美科技,6.54522364,26835409.0,15.0
3968,2021-06-30,002859.SZ,洁美科技,11.72959265,48091577.0,85.0
3969,2021-09-30,002859.SZ,洁美科技,5.70173557,23378288.0,8.0
3970,2020-09-30,002860.SZ,星帅尔,0.72524494,1400000.0,1.0
3971,2020-12-31,002860.SZ,星帅尔,0.82495695,1592500.0,5.0
3972,2021-06-30,002860.SZ,星帅尔,1.24638501,2429321.0,8.0
3973,2021-09-30,002860.SZ,星帅尔,0.5663316,1130707.0,2.0
3974,2020-12-31,002861.SZ,瀛通通讯,0.02453509,29400.0,4.0
3975,2021-06-30,002861.SZ,瀛通通讯,0.00867314,13490.0,3.0
3976,2020-12-31,002862.SZ,实丰文化,0.0010596,1200.0,1.0
3977,2020-12-31,002863.SZ,今飞凯达,4.93e-06,4665644.0,1.0
3978,2021-06-30,002863.SZ,今飞凯达,0.11523757,574820.0,7.0
3979,2020-12-31,002864.SZ,盘龙药业,0.19095419,165500.0,4.0
3980,2021-06-30,002864.SZ,盘龙药业,0.00034614,300.0,1.0
3981,2021-09-30,002865.SZ,钧达股份,4.74062746,6370687.0,1.0
3982,2020-09-30,002866.SZ,传艺科技,4.07243101,10036448.0,4.0
3983,2020-12-31,002866.SZ,传艺科技,4.28744706,14067580.0,12.0
3984,2021-03-31,002866.SZ,传艺科技,2.33027491,6634297.0,2.0
3985,2021-06-30,002866.SZ,传艺科技,1.01086352,2893864.0,15.0
3986,2020-09-30,002867.SZ,周大生,4.02773866,29128181.0,20.0
3987,2020-12-31,002867.SZ,周大生,9.38272537,71533404.0,248.0
3988,2021-03-31,002867.SZ,周大生,7.21195085,52156068.0,50.0
3989,2021-06-30,002867.SZ,周大生,12.89803297,160840821.0,254.0
3990,2021-09-30,002867.SZ,周大生,6.58429407,71425380.0,57.0
3991,2020-09-30,002868.SZ,绿康生化,0.49735601,772970.0,1.0
3992,2020-12-31,002868.SZ,绿康生化,0.00418233,6500.0,2.0
3993,2021-06-30,002868.SZ,绿康生化,0.3695698,574370.0,5.0
3994,2020-09-30,002869.SZ,金溢科技,1.75546612,3136457.0,3.0
3995,2020-12-31,002869.SZ,金溢科技,1.60000966,2858706.0,29.0
3996,2021-03-31,002869.SZ,金溢科技,1.05499279,1884935.0,1.0
3997,2021-06-30,002869.SZ,金溢科技,0.45223531,808000.0,18.0
3998,2020-12-31,002870.SZ,香山股份,0.17502486,193700.0,8.0
3999,2021-06-30,002870.SZ,香山股份,0.01274058,14100.0,5.0
4000,2021-09-30,002870.SZ,香山股份,1.30743742,1446941.0,2.0
4001,2021-06-30,002871.SZ,伟隆股份,0.0007712,1300.0,2.0
4002,2020-12-31,002873.SZ,新天药业,0.01075539,12600.0,2.0
4003,2021-06-30,002873.SZ,新天药业,0.20729453,237061.0,5.0
4004,2021-06-30,002875.SZ,安奈儿,0.2348745,398500.0,2.0
4005,2020-09-30,002876.SZ,三利谱,5.1923077,5400000.0,3.0
4006,2020-12-31,002876.SZ,三利谱,11.03162589,13662481.0,25.0
4007,2021-03-31,002876.SZ,三利谱,17.26582295,21383428.0,31.0
4008,2021-06-30,002876.SZ,三利谱,21.71451713,38573161.0,167.0
4009,2021-09-30,002876.SZ,三利谱,14.85628016,25557038.0,18.0
4010,2020-12-31,002877.SZ,智能自控,0.00237398,7894.0,2.0
4011,2021-06-30,002877.SZ,智能自控,0.00129314,4300.0,3.0
4012,2020-09-30,002878.SZ,元隆雅图,1.49159526,3280351.0,7.0
4013,2020-12-31,002878.SZ,元隆雅图,4.43671895,9817005.0,68.0
4014,2021-03-31,002878.SZ,元隆雅图,1.44988395,3208118.0,4.0
4015,2021-06-30,002878.SZ,元隆雅图,0.86539523,1914836.0,15.0
4016,2021-09-30,002878.SZ,元隆雅图,0.49716355,1100060.0,1.0
4017,2020-12-31,002879.SZ,长缆科技,0.03594523,69413.0,6.0
4018,2021-03-31,002879.SZ,长缆科技,0.18813342,363300.0,1.0
4019,2021-06-30,002879.SZ,长缆科技,6.06163486,11705480.0,13.0
4020,2021-09-30,002879.SZ,长缆科技,8.76033129,16916869.0,8.0
4021,2020-09-30,002880.SZ,卫光生物,0.48640556,787977.0,1.0
4022,2020-12-31,002880.SZ,卫光生物,0.3292142,533327.0,11.0
4023,2021-06-30,002880.SZ,卫光生物,0.25146958,570333.0,15.0
4024,2020-09-30,002881.SZ,美格智能,0.66885612,1212897.0,1.0
4025,2020-12-31,002881.SZ,美格智能,0.42469574,770139.0,11.0
4026,2021-03-31,002881.SZ,美格智能,0.39828719,722250.0,1.0
4027,2021-06-30,002881.SZ,美格智能,1.35226236,2452179.0,16.0
