,日期,股票代码,股票名称,区间日均总市值 [起始交易日期]截止日3月前 [单位]元,月收盘价 [复权方式]前复权,当月成交均价 [复权方式]前复权,月换手率 [单位]%,月振幅 [单位]%,融资融券差额 [单位]元
32,2020-03-31,000028.SZ,国药一致,19539570376.33,38.630450701,40.084123043843,17.008,18.1422,169000755.0
33,2019-12-31,000030.SZ,富奥股份,8343724986.37,4.4298933812,4.355462542733,4.007,8.2251,96791675.0
34,2020-03-31,000030.SZ,富奥股份,9426225287.05,5.025509298,5.555670917352,38.489,40.6518,106675694.0
35,2019-09-30,000030.SZ,富奥股份,8353608893.68,4.3647478903,4.4044819865,3.863,9.9338,103491672.0
36,2020-03-31,000031.SZ,大悦城,25829571112.1,5.2231217824,5.427872039632,17.159,17.5627,350101595.0
37,2019-12-31,000031.SZ,大悦城,28051609974.8,6.9706346464,6.746674986398,13.825,9.7242,368143744.0
38,2019-09-30,000031.SZ,大悦城,26178307393.84,6.5725900496,6.607700495559,17.051,14.7799,367883882.0
39,2019-09-30,000034.SZ,神州数码,9365785483.78,15.5221357104,16.488212270467,87.819,35.8113,220673635.0
40,2019-12-31,000034.SZ,神州数码,11413423578.07,19.4516662785,19.868792496037,119.949,35.7616,428032275.0
41,2020-03-31,000034.SZ,神州数码,16614054179.97,24.6257115153,28.080869972799,146.413,34.0557,603600529.0
42,2019-09-30,000035.SZ,中国天楹,13907550704.28,5.68,5.965055,29.068,12.74,102234823.0
43,2019-12-31,000035.SZ,中国天楹,15800049585.43,6.17,6.218295454545,28.13,15.6986,168451739.0
44,2020-03-31,000035.SZ,中国天楹,13708816070.21,4.62,5.008868181818,11.62,20.5078,150544411.0
45,2020-03-31,000036.SZ,华联控股,5622852383.54,2.9602986867,3.15423937703,14.852,16.7139,312286219.0
46,2019-12-31,000036.SZ,华联控股,6041765579.53,3.7860199821,3.631927930688,9.912,13.2316,289969400.0
47,2019-09-30,000036.SZ,华联控股,6857373278.3,3.6366874074,3.825246135766,13.714,11.1857,304645878.0
48,2019-09-30,000039.SZ,中集集团,36297343994.07,9.8499183864,9.685237039704,9.627,7.2508,727983242.0
49,2019-12-31,000039.SZ,中集集团,35167235726.25,9.5015912136,9.610896456347,7.587,7.2614,647310327.0
50,2020-03-31,000039.SZ,中集集团,30797290668.84,7.4600069508,7.675763088629,13.51,15.0,535390031.0
51,2019-09-30,000040.SZ,东旭蓝天,8321232426.0,5.07,5.38129,52.558,12.549,383746206.0
52,2019-12-31,000040.SZ,东旭蓝天,6442720406.06,4.18,3.968992857143,103.8,28.7634,290146339.0
53,2020-03-31,000040.SZ,东旭蓝天,5640544230.23,3.31,3.67995,106.667,30.8357,249608590.0
54,2019-12-31,000046.SZ,泛海控股,22650406278.88,4.448210312,4.274090207449,8.581,15.13,655209269.0
55,2020-03-31,000046.SZ,泛海控股,22909960621.11,3.861633128,4.142239210279,10.021,22.5118,619858363.0
56,2019-09-30,000046.SZ,泛海控股,25288709469.52,4.2233557248,4.510749216101,8.858,15.367,643169095.0
57,2019-09-30,000049.SZ,德赛电池,7065941899.23,27.3242902475,27.320810172251,116.269,28.1292,314634082.0
58,2019-12-31,000049.SZ,德赛电池,8129871116.29,27.3175849002,26.934651659552,95.578,17.9522,512770914.0
59,2020-03-31,000049.SZ,德赛电池,8919897739.16,22.865234293,26.788350125122,61.27,34.1518,366957733.0
60,2019-09-30,000050.SZ,深天马A,29503370097.58,13.6723758656,14.734270319949,42.19,18.0945,1767236873.0
61,2019-12-31,000050.SZ,深天马A,30570548933.17,16.1159915232,16.052531265268,51.216,16.5036,1381618915.0
62,2020-03-31,000050.SZ,深天马A,32892856199.06,13.1876100064,14.905264056896,28.19,25.7407,1509933217.0
63,2020-03-31,000059.SZ,华锦股份,9388727692.19,5.3155772238,5.572348014109,36.946,23.2441,618998924.0
64,2019-12-31,000059.SZ,华锦股份,9362156308.11,5.7498872634,5.598591155336,11.527,6.4125,654838102.0
65,2019-09-30,000059.SZ,华锦股份,9731254463.19,5.4194339724,5.563790132193,14.53,9.6322,671196751.0
66,2019-09-30,000060.SZ,中金岭南,15309007411.61,3.8913303836,4.074569663842,15.018,10.0,1040453701.0
67,2019-12-31,000060.SZ,中金岭南,14503861785.88,4.141762537,3.982339704802,14.041,11.809,958932893.0
68,2020-03-31,000060.SZ,中金岭南,14005872141.48,3.4289941004,3.570996136473,18.663,13.7838,881001159.0
69,2019-09-30,000061.SZ,农产品,8999392393.8,5.1157635519,5.334170324808,7.572,12.2222,458349160.0
70,2019-12-31,000061.SZ,农产品,9130761840.35,5.4888902601,5.374247525329,9.261,8.2243,449057073.0
71,2020-03-31,000061.SZ,农产品,10133176830.38,7.1090457036,6.390633966695,46.963,28.7926,376220592.0
72,2019-12-31,000062.SZ,深圳华强,14730283239.95,13.8602888336,13.738409608374,10.819,14.3934,510884858.0
73,2020-03-31,000062.SZ,深圳华强,14209298594.05,11.6118852377,12.408940330622,11.317,20.8527,468238326.0
74,2019-09-30,000062.SZ,深圳华强,14556805034.47,14.0744225094,14.746894718227,24.125,24.5228,543939567.0
75,2020-03-31,000063.SZ,中兴通讯,194129206751.82,42.340277496,46.400299115793,113.3,37.9,4281606622.0
76,2019-12-31,000063.SZ,中兴通讯,137402298038.54,35.0098696398,32.508308378511,48.375,19.7655,4786369628.0
77,2019-09-30,000063.SZ,中兴通讯,134290716808.58,31.6661748282,33.08251646597,73.425,30.6144,3793018132.0
78,2019-09-30,000066.SZ,中国长城,31059706670.52,12.744415035,12.854130617303,170.858,45.2158,1268109325.0
79,2019-12-31,000066.SZ,中国长城,44415326582.3,15.372333174,15.856670342288,79.782,17.9125,1826056348.0
80,2020-03-31,000066.SZ,中国长城,42291882282.09,11.795993451,13.434297434078,72.164,31.0222,1340684161.0
81,2019-09-30,000069.SZ,华侨城A,58327605201.09,6.3985173148,6.485953099415,9.54,7.6358,1471652541.0
82,2019-12-31,000069.SZ,华侨城A,58753759659.7,7.0902489164,6.659153673467,12.534,13.643,1707314531.0
83,2020-03-31,000069.SZ,华侨城A,56131558729.77,5.8160064924,5.886557323752,18.333,24.3492,1602102104.0
84,2020-03-31,000070.SZ,特发信息,8621159105.63,9.0635654637,10.541717203172,92.997,27.8054,304322768.0
85,2019-12-31,000070.SZ,特发信息,8924313199.65,10.7710498665,10.725817774392,49.548,18.2171,300123368.0
86,2019-09-30,000070.SZ,特发信息,9341531262.81,11.9821725243,13.077136606535,157.578,23.5541,337017941.0
87,2019-09-30,000078.SZ,海王生物,9464610238.48,3.32,3.47955,11.358,11.1111,364436697.0
88,2019-12-31,000078.SZ,海王生物,9208759382.65,3.73,3.314868181818,12.305,16.358,356137550.0
89,2020-03-31,000078.SZ,海王生物,13830240959.66,4.57,5.25645,125.931,32.5424,426537005.0
90,2019-09-30,000088.SZ,盐田港,11114463600.0,5.3681260356,5.576339823638,10.399,11.6013,179356774.0
91,2019-12-31,000088.SZ,盐田港,10940537903.23,5.1486455844,5.031867851151,4.044,6.7039,154602131.0
92,2020-03-31,000088.SZ,盐田港,9639566542.37,4.0512433284,4.272519528746,8.438,16.4502,124088056.0
93,2019-12-31,000089.SZ,深圳机场,20269210442.26,9.6739803423,9.537939712438,15.594,8.6864,561222905.0
94,2020-03-31,000089.SZ,深圳机场,17688060809.15,7.5649140036,7.777188875129,22.148,18.7113,434658964.0
95,2019-09-30,000089.SZ,深圳机场,20451851058.75,10.9017936099,10.622327467442,30.938,12.8476,637448044.0
96,2019-09-30,000090.SZ,天健集团,10191621734.09,4.550228116,4.815895172516,12.671,14.0288,363739313.0
97,2019-12-31,000090.SZ,天健集团,9659475758.89,4.682759032,4.521689792088,11.414,7.1429,360870311.0
98,2020-03-31,000090.SZ,天健集团,9236948496.28,4.108458396,4.257599853472,18.072,17.9704,299341025.0
99,2019-09-30,000099.SZ,中信海直,4483522483.95,7.2081555436,7.725797351309,35.092,13.2353,265808979.0
100,2019-12-31,000099.SZ,中信海直,4470746880.44,7.2572574206,7.149269001656,10.936,7.7364,276335203.0
101,2020-03-31,000099.SZ,中信海直,4167093670.8,5.9118659908,6.431033527742,21.869,20.0,255742379.0
102,2020-03-31,000100.SZ,TCL科技,72686696168.19,3.9887038242,5.126824492457,124.588,45.7483,3645317402.0
103,2019-12-31,000100.SZ,TCL科技,50820421367.95,4.3066439841,4.064702908703,64.611,28.3854,2423545020.0
104,2019-09-30,000100.SZ,TCL科技,46398165610.59,3.4298999068,3.471087609333,46.449,22.9814,2373831380.0
105,2019-09-30,000150.SZ,宜华健康,4491245914.37,5.57,5.5453,78.43,35.7143,102150656.0
106,2019-12-31,000150.SZ,宜华健康,4508251032.29,4.79,4.92125,31.776,9.0196,77659293.0
107,2020-03-31,000150.SZ,宜华健康,3978647654.57,5.09,4.58815,119.818,44.1327,102994758.0
108,2019-09-30,000151.SZ,中成股份,3102826643.08,9.727456635,10.316905588006,25.135,10.7143,296674309.0
109,2019-12-31,000151.SZ,中成股份,2919938177.42,10.47572253,9.936762478138,37.732,14.8297,298548223.0
110,2020-03-31,000151.SZ,中成股份,2690458200.0,8.0912485446,8.504613299722,39.773,19.7115,238488567.0
111,2019-12-31,000156.SZ,华数传媒,13006974953.28,9.6919535376,8.656777956779,30.186,32.8963,565317706.0
112,2020-03-31,000156.SZ,华数传媒,15556726956.71,8.6614872132,9.512242236111,35.514,27.0655,594449344.0
113,2019-09-30,000156.SZ,华数传媒,14483028649.16,8.6893376544,9.321032078218,9.381,12.8571,625895378.0
114,2020-03-31,000157.SZ,中联重科,49288639441.14,5.3402511768,5.614251538346,20.538,26.5924,520665840.0
115,2019-12-31,000157.SZ,中联重科,47966685602.98,6.2693985696,5.905747003005,15.173,13.4454,567596103.0
116,2019-09-30,000157.SZ,中联重科,45134718553.95,5.349636504,5.462640536152,13.379,14.3396,531758005.0
117,2019-09-30,000158.SZ,常山北明,8780326081.29,5.37,5.57995,24.264,17.3996,80949025.0
118,2019-12-31,000158.SZ,常山北明,10210880447.96,6.82,6.227568181818,69.726,22.8374,334557730.0
119,2020-03-31,000158.SZ,常山北明,15047860480.37,8.68,11.501445454545,196.24,49.7095,595179701.0
120,2019-09-30,000159.SZ,国际实业,3323167148.84,6.357070144,7.159873740427,142.06,31.4815,89471794.0
121,2019-12-31,000159.SZ,国际实业,2860624368.34,5.6518326749,5.824543615396,64.581,14.726,93702433.0
122,2020-03-31,000159.SZ,国际实业,2626663799.04,4.9763939721,5.27471574248,108.326,32.4701,105383304.0
123,2020-03-31,000166.SZ,申万宏源,118994909419.2,4.2532468146,4.468552638972,7.481,16.6667,1118554551.0
124,2019-12-31,000166.SZ,申万宏源,121314492692.46,4.9380099072,4.754526715922,5.939,9.2437,1137199639.0
125,2019-09-30,000166.SZ,申万宏源,122125588067.86,4.6100951868,4.782925533552,3.969,8.5774,1093744210.0
126,2019-09-30,000301.SZ,东方盛虹,21272161303.48,5.004266992,5.209782696152,10.514,9.8619,11759585.0
127,2019-12-31,000301.SZ,东方盛虹,20699585851.67,5.043210704,4.974948572455,10.264,5.3892,38492105.0
128,2020-03-31,000301.SZ,东方盛虹,20088586208.74,4.644037656,4.764997710556,18.976,13.5729,85933103.0
129,2019-09-30,000333.SZ,美的集团,366687997642.59,48.780886798,50.624594303405,7.526,8.507,2240602856.0
130,2019-12-31,000333.SZ,美的集团,388434978986.81,55.606392485,54.526231259837,6.497,9.7606,2027789037.0
131,2020-03-31,000333.SZ,美的集团,379082088485.1,46.2225154356,49.108168276984,11.951,19.7926,2231612998.0
132,2019-12-31,000338.SZ,潍柴动力,104212713267.9,15.245249404,13.913851611205,23.708,20.9249,1793193167.0
133,2020-03-31,000338.SZ,潍柴动力,111765422865.94,11.481938468,12.90863652463,37.61,28.5415,1611601406.0
134,2019-09-30,000338.SZ,潍柴动力,93523284878.28,10.6343589726,11.17310014761,19.496,10.4491,1775534001.0
135,2019-09-30,000400.SZ,许继电气,8677199439.42,8.355363759,8.716303621809,14.003,8.3825,444994045.0
136,2019-12-31,000400.SZ,许继电气,9891853534.73,10.6367928705,10.233327384536,30.407,15.2735,427531745.0
137,2020-03-31,000400.SZ,许继电气,12441220866.66,12.9280982985,13.908093760152,109.839,36.0338,523981623.0
138,2019-09-30,000401.SZ,冀东水泥,22688554269.84,14.3769236289,15.31388546677,36.771,16.4474,789382496.0
139,2019-12-31,000401.SZ,冀东水泥,20399758178.72,15.9524769033,14.457304128202,47.572,17.4176,991911919.0
140,2020-03-31,000401.SZ,冀东水泥,23939543945.21,18.3908331613,18.634515324119,97.797,23.2521,1085495166.0
141,2020-03-31,000402.SZ,金融街,21566902373.02,6.0154827786,6.314061943622,9.056,14.121,628710358.0
142,2019-12-31,000402.SZ,金融街,23596637444.83,7.4687645508,7.335887101766,7.199,6.0802,681940648.0
143,2019-09-30,000402.SZ,金融街,22954981685.76,7.082449143,7.108736986702,4.845,9.1405,703966243.0
144,2019-09-30,000403.SZ,派林生物,7946433776.14,18.2510687583,17.541032094158,9.784,10.1477,100325217.0
145,2019-12-31,000403.SZ,派林生物,9001347637.43,17.967373389,17.369797665385,10.422,8.2174,168606767.0
146,2020-03-31,000403.SZ,派林生物,9488564819.97,20.9267054766,20.423421800328,25.464,22.626,233640043.0
147,2019-09-30,000404.SZ,长虹华意,2826707361.48,3.7519178634,3.902358135869,10.256,8.2707,420166466.0
148,2019-12-31,000404.SZ,长虹华意,2693616696.15,3.829476889,3.752552437246,12.824,7.1429,402221212.0
149,2020-03-31,000404.SZ,长虹华意,2609277128.73,3.39320737,3.570954148271,26.007,16.7582,327706309.0
150,2019-12-31,000408.SZ,藏格矿业,16455755758.03,7.38,7.659872727273,37.491,22.6067,81683968.0
151,2020-03-31,000408.SZ,藏格矿业,13587776406.8,5.93,6.245013636364,36.098,27.9104,77985444.0
152,2019-09-30,000408.SZ,藏格矿业,18103211324.45,8.47,8.99109,32.825,16.7824,65739221.0
153,2020-03-31,000413.SZ,东旭光电,19201194039.47,3.0,3.392490909091,67.349,27.1978,919195573.0
154,2019-12-31,000413.SZ,东旭光电,26535679215.79,3.36,3.523375,80.283,36.25,1332593452.0
155,2019-09-30,000413.SZ,东旭光电,28500500933.05,5.68,5.30769,76.043,32.0879,2162786619.0
156,2019-09-30,000415.SZ,渤海租赁,23107274439.18,3.58,3.76204,10.782,11.3636,686926435.0
157,2019-12-31,000415.SZ,渤海租赁,22272256642.66,3.8,3.616172727273,10.678,12.2807,695020190.0
158,2020-03-31,000415.SZ,渤海租赁,20890055021.86,2.9,3.189968181818,17.364,23.6364,594264469.0
159,2019-09-30,000417.SZ,合肥百货,3671574831.42,4.3118440589,4.458145025151,10.434,7.3497,310842590.0
160,2019-12-31,000417.SZ,合肥百货,3557152466.42,4.7985081739,4.718500593394,47.141,23.7327,333832985.0
161,2020-03-31,000417.SZ,合肥百货,3707754544.07,4.8569078677,4.546438283426,46.437,20.9302,257267513.0
162,2020-03-31,000423.SZ,东阿阿胶,20824932546.94,25.343974656,28.0082964672,22.897,23.5218,667307752.0
163,2019-12-31,000423.SZ,东阿阿胶,22337683646.86,34.825811328,34.3549418688,12.552,9.1476,675249023.0
164,2019-09-30,000423.SZ,东阿阿胶,21829025293.7,30.011046912,31.188050042688,13.678,8.7937,851325540.0
165,2019-09-30,000425.SZ,徐工机械,35901099824.81,4.3195698903,4.475922719174,18.816,11.4219,883256595.0
166,2019-12-31,000425.SZ,徐工机械,36863727437.69,5.3336449887,4.860681781093,30.803,22.9258,911019419.0
167,2020-03-31,000425.SZ,徐工机械,41353802867.93,4.9241146605,5.138280407134,37.124,21.6319,801947634.0
168,2019-09-30,000426.SZ,兴业矿业,10053679175.16,5.36,5.907585,66.741,22.2997,408859670.0
169,2019-12-31,000426.SZ,兴业矿业,8693178730.45,4.97,4.677040909091,31.198,24.8193,305938836.0
170,2020-03-31,000426.SZ,兴业矿业,9731825156.0,5.26,5.272445454545,25.999,21.3208,265688322.0
171,2019-12-31,000488.SZ,晨鸣纸业,13871846580.97,4.8366525287,4.506271756622,20.247,12.8964,534722323.0
172,2020-03-31,000488.SZ,晨鸣纸业,14023842234.78,4.5420823354,4.448394328613,36.198,16.1572,473901226.0
173,2019-09-30,000488.SZ,晨鸣纸业,14674974352.0,4.5040732782,4.6159576892,21.31,15.1844,546210262.0
174,2019-09-30,000501.SZ,鄂武商A,7821839140.01,9.8217779529,9.998628245536,9.555,5.3763,299409562.0
175,2019-12-31,000501.SZ,鄂武商A,8509028599.6,12.9014056592,11.685049864351,21.413,30.8118,272589660.0
176,2020-03-31,000501.SZ,鄂武商A,8925920202.89,11.1527211572,10.835502723145,49.311,19.7936,368389700.0
177,2019-09-30,000503.SZ,国新健康,14974516198.98,17.54,18.347805,53.967,34.355,1614426633.0
178,2019-12-31,000503.SZ,国新健康,15055706830.97,17.12,17.400236363636,34.06,15.1929,1568559173.0
179,2020-03-31,000503.SZ,国新健康,14000907768.88,12.56,14.443454545455,45.934,28.9199,1322476521.0
180,2020-03-31,000505.SZ,京粮控股,3972585978.04,7.73,5.980071428571,155.251,46.3956,152383928.0
181,2019-12-31,000505.SZ,京粮控股,3719859667.95,5.5,5.411636363636,40.412,7.027,90605626.0
182,2019-09-30,000505.SZ,京粮控股,4184903813.55,5.44,5.87943,33.222,13.3106,32911251.0
183,2019-09-30,000506.SZ,中润资源,3191104546.13,2.87,3.26225,42.281,19.764,95378394.0
184,2019-12-31,000506.SZ,中润资源,2611438957.86,2.88,2.889554545455,36.915,11.4286,90975588.0
185,2020-03-31,000506.SZ,中润资源,2625183747.69,2.69,2.81355,91.118,23.6111,107918857.0
186,2019-09-30,000513.SZ,丽珠集团,24937653955.54,25.1407246796,26.413504652999,42.08,12.2028,394038436.0
187,2019-12-31,000513.SZ,丽珠集团,28525338404.84,31.923226138,29.375572709607,35.793,15.5399,328130710.0
188,2020-03-31,000513.SZ,丽珠集团,34916501257.18,37.2090303472,34.946253175149,40.915,20.1805,313977248.0
189,2019-12-31,000516.SZ,ST国医,9290954169.51,4.85,4.580340909091,10.476,11.1597,686742634.0
190,2020-03-31,000516.SZ,ST国医,9481081218.77,4.19,4.625572727273,27.942,19.8718,615114819.0
191,2019-09-30,000516.SZ,ST国医,9883750915.29,5.0,4.950585,12.885,5.7143,745129970.0
192,2020-03-31,000517.SZ,荣安地产,8790324297.99,2.5578272266,2.680333233546,22.038,24.9097,91303983.0
193,2019-12-31,000517.SZ,荣安地产,8438935192.9,2.6243877864,2.496872449012,9.206,10.6719,27164642.0
194,2019-09-30,000517.SZ,荣安地产,8957598535.88,2.5102839696,2.643614279531,13.786,17.5573,22043863.0
195,2019-09-30,000519.SZ,中兵红箭,11841250383.71,8.0530593611,9.525858402263,123.975,27.1169,247032168.0
196,2019-12-31,000519.SZ,中兵红箭,10502814606.02,7.5852054798,7.490607596857,59.48,12.1212,271327362.0
197,2020-03-31,000519.SZ,中兵红箭,10542379574.58,6.9481278542,7.21765512694,46.264,19.1489,254862244.0
198,2019-09-30,000525.SZ,ST红太阳,6964270894.32,10.5,11.69517,13.452,17.4699,368384798.0
199,2019-12-31,000525.SZ,ST红太阳,5328591109.78,9.72,8.980995454545,49.661,27.5398,376480443.0
200,2020-03-31,000525.SZ,ST红太阳,5567840002.63,9.46,9.805918181818,108.961,38.9849,377492783.0
201,2020-03-31,000528.SZ,柳工,9744082955.59,5.909586484,6.184426023864,43.133,18.8768,420114956.0
202,2019-12-31,000528.SZ,柳工,9500556638.59,6.551522396,6.245830455018,24.236,9.9213,453411600.0
203,2019-09-30,000528.SZ,柳工,9557480518.51,5.909586484,6.060120455364,19.101,7.7796,482355928.0
204,2019-09-30,000531.SZ,穗恒运A,4704094834.19,6.272462334,6.639286289487,16.519,12.5184,156838273.0
205,2019-12-31,000531.SZ,穗恒运A,4605303511.61,6.588962727,6.398526271526,9.221,7.1207,143845481.0
206,2020-03-31,000531.SZ,穗恒运A,4409611046.16,6.387553386,6.044111224009,19.133,24.065,146322356.0
207,2019-09-30,000536.SZ,华映科技,8499380488.36,2.76,2.9768,87.778,32.6316,314098038.0
208,2019-12-31,000536.SZ,华映科技,7434828493.87,2.7,2.776259090909,61.425,20.6767,265886111.0
209,2020-03-31,000536.SZ,华映科技,6666139055.23,1.92,2.236054545455,24.941,28.3262,221393949.0
210,2019-12-31,000537.SZ,广宇发展,13158708886.8,7.1296317981,6.785996391615,69.094,21.8475,392420863.0
211,2020-03-31,000537.SZ,广宇发展,13186015334.64,6.0835854339,6.384916022713,88.946,21.8321,335536733.0
212,2019-09-30,000537.SZ,广宇发展,12292636752.0,5.8450134561,6.14703640415,27.382,10.6518,346343042.0
213,2019-09-30,000538.SZ,云南白药,98965679781.1,71.317870884,71.921831501683,15.621,5.1108,549566756.0
214,2019-12-31,000538.SZ,云南白药,110031401070.52,83.8653148344,81.461828842308,12.855,5.9499,478939013.0
215,2020-03-31,000538.SZ,云南白药,105898034033.52,80.226743644,73.923733216774,26.56,19.0621,475283712.0
216,2019-09-30,000539.SZ,粤电力A,20736198536.71,3.649690161,3.701637417625,2.282,4.6036,386224465.0
217,2019-12-31,000539.SZ,粤电力A,21187436343.5,3.836853759,3.839435765909,2.663,3.8741,345585482.0
218,2020-03-31,000539.SZ,粤电力A,19758865360.19,3.3127956846,3.380268161679,5.804,11.6992,332471511.0
219,2020-03-31,000540.SZ,中天金融,23832113884.22,3.11,3.533686363636,28.105,29.9169,1124519554.0
220,2019-12-31,000540.SZ,中天金融,22826961335.46,3.33,3.2089,11.991,14.0065,1113834062.0
221,2019-09-30,000540.SZ,中天金融,25467872818.38,3.37,3.581865,8.566,14.4092,1176818245.0
222,2019-09-30,000541.SZ,佛山照明,7275954148.73,4.7832938918,4.947585297211,8.369,7.0313,184172820.0
223,2019-12-31,000541.SZ,佛山照明,6919315329.54,4.659669994,4.625504844063,11.035,5.3061,170182104.0
224,2020-03-31,000541.SZ,佛山照明,6756232973.36,4.2887983006,4.484988561906,10.936,11.3684,170462971.0
225,2019-09-30,000543.SZ,皖能电力,10298423046.37,4.1571955592,4.477418802911,11.751,11.2311,289298199.0
226,2019-12-31,000543.SZ,皖能电力,10410387036.06,4.4241714208,4.409370729771,14.274,6.8376,264577538.0
227,2020-03-31,000543.SZ,皖能电力,9590752960.75,3.6804529492,3.839628638632,20.86,12.5616,272904062.0
228,2019-12-31,000547.SZ,航天发展,16002402912.42,10.1331725152,9.884476230849,29.205,14.2857,251058102.0
229,2020-03-31,000547.SZ,航天发展,21699797555.34,13.335730952,14.183696857492,56.692,20.7829,473244081.0
230,2019-09-30,000547.SZ,航天发展,16579252015.13,10.3909635968,11.713461590533,96.184,24.2896,324164510.0
231,2020-03-31,000550.SZ,江铃汽车,11410226005.42,10.1698625083,10.803432073321,26.072,18.4861,94300928.0
232,2019-12-31,000550.SZ,江铃汽车,12640655205.48,11.984978874,12.220162372484,24.701,8.9248,114657800.0
233,2019-09-30,000550.SZ,江铃汽车,14685394974.46,14.1040620952,14.588628686704,24.218,34.4366,84837338.0
234,2019-09-30,000551.SZ,创元科技,2643792867.07,6.3936127214,6.691894024629,16.295,13.2075,387908514.0
235,2019-12-31,000551.SZ,创元科技,2588649278.55,6.6011333816,6.403979770832,16.698,14.239,380577016.0
236,2020-03-31,000551.SZ,创元科技,3051731957.05,7.2533411708,7.926305517809,68.81,20.0,397094201.0
237,2019-09-30,000552.SZ,靖远煤电,5888422691.2,2.2230294546,2.315813824214,6.801,8.0,229611949.0
238,2019-12-31,000552.SZ,靖远煤电,5705623903.45,2.3314699158,2.261180780495,8.961,5.5556,219849799.0
239,2020-03-31,000552.SZ,靖远煤电,5402678388.97,2.0061485322,2.058524453441,10.21,12.8319,195187372.0
240,2020-03-31,000554.SZ,泰山石油,2290368991.85,4.539635555,4.678799647548,86.584,22.3427,244190594.0
241,2019-12-31,000554.SZ,泰山石油,2315252477.73,4.88883829,4.754603851646,25.141,8.9362,273309506.0
