,日期,股票代码,股票名称,基金持股比例 [单位]% [比例类型]占流通股比例,基金持股数量 [单位]股,持股基金家数 [股本类型]流通股本
69,2019-06-30,000026.SZ,飞亚达,1.6013374,5718326.0,21.0
70,2019-09-30,000026.SZ,飞亚达,0.00495664,17700.0,1.0
71,2019-12-31,000026.SZ,飞亚达,0.28116319,1004025.0,8.0
72,2020-06-30,000026.SZ,飞亚达,0.00849209,30325.0,4.0
73,2019-06-30,000027.SZ,深圳能源,1.10142407,43665863.0,113.0
74,2019-09-30,000027.SZ,深圳能源,0.32121006,12734346.0,1.0
75,2019-12-31,000027.SZ,深圳能源,1.06322874,42151615.0,117.0
76,2020-03-31,000027.SZ,深圳能源,0.30234635,11986496.0,4.0
77,2020-06-30,000027.SZ,深圳能源,0.51190728,24353423.0,92.0
78,2019-06-30,000028.SZ,国药一致,9.29547049,28606575.0,168.0
79,2019-09-30,000028.SZ,国药一致,2.29625706,7066673.0,18.0
80,2019-12-31,000028.SZ,国药一致,6.66289118,20504879.0,196.0
81,2020-03-31,000028.SZ,国药一致,1.27180576,4676897.0,11.0
82,2020-06-30,000028.SZ,国药一致,3.19137703,11735866.0,141.0
83,2019-06-30,000029.SZ,深深房A,0.0020528,18304.0,3.0
84,2019-09-30,000029.SZ,深深房A,0.00069533,6200.0,1.0
85,2019-12-31,000029.SZ,深深房A,0.0020528,18304.0,3.0
86,2020-03-31,000029.SZ,深深房A,0.00069533,6200.0,1.0
87,2020-06-30,000029.SZ,深深房A,0.0020528,18304.0,3.0
88,2019-06-30,000030.SZ,富奥股份,0.06835719,1204955.0,20.0
89,2019-12-31,000030.SZ,富奥股份,0.27130908,4782455.0,29.0
90,2020-03-31,000030.SZ,富奥股份,0.57427551,10122945.0,7.0
91,2020-06-30,000030.SZ,富奥股份,2.86026908,50418913.0,55.0
92,2019-06-30,000031.SZ,大悦城,4.27687907,77571107.0,134.0
93,2019-09-30,000031.SZ,大悦城,5.14194428,93261068.0,14.0
94,2019-12-31,000031.SZ,大悦城,7.3203779,132772007.0,155.0
95,2020-03-31,000031.SZ,大悦城,3.45836684,62725492.0,4.0
96,2020-06-30,000031.SZ,大悦城,3.65030626,66206758.0,88.0
97,2019-06-30,000032.SZ,深桑达A,0.05804563,239400.0,7.0
98,2019-12-31,000032.SZ,深桑达A,0.03908698,161208.0,6.0
99,2020-06-30,000032.SZ,深桑达A,0.54027062,2228260.0,6.0
100,2019-06-30,000034.SZ,神州数码,2.04353396,13366078.0,71.0
101,2019-09-30,000034.SZ,神州数码,1.50611289,9791117.0,4.0
102,2019-12-31,000034.SZ,神州数码,4.39492581,28571054.0,66.0
103,2020-03-31,000034.SZ,神州数码,1.16766872,7590919.0,8.0
104,2020-06-30,000034.SZ,神州数码,2.9701544,19308731.0,99.0
105,2019-06-30,000035.SZ,中国天楹,0.78003448,15542332.0,31.0
106,2019-09-30,000035.SZ,中国天楹,0.68047208,9196726.0,4.0
107,2019-12-31,000035.SZ,中国天楹,0.88933083,12019497.0,29.0
108,2020-03-31,000035.SZ,中国天楹,0.12710776,3099823.0,2.0
109,2020-06-30,000035.SZ,中国天楹,0.37806011,9219889.0,32.0
110,2019-06-30,000036.SZ,华联控股,1.70805967,25346479.0,55.0
111,2019-09-30,000036.SZ,华联控股,1.04078387,15444546.0,2.0
112,2019-12-31,000036.SZ,华联控股,3.1128452,46192569.0,43.0
113,2020-03-31,000036.SZ,华联控股,2.84951226,42284882.0,5.0
114,2020-06-30,000036.SZ,华联控股,3.24796225,48197617.0,47.0
115,2019-12-31,000037.SZ,深南电A,0.00023605,800.0,1.0
116,2019-06-30,000038.SZ,*ST大通,0.01455799,31480.0,6.0
117,2019-12-31,000038.SZ,*ST大通,0.01283914,30580.0,4.0
118,2020-06-30,000038.SZ,*ST大通,0.01523231,36280.0,5.0
119,2019-06-30,000039.SZ,中集集团,3.55912955,54192686.0,99.0
120,2019-09-30,000039.SZ,中集集团,1.53400127,23366778.0,5.0
121,2019-12-31,000039.SZ,中集集团,4.26966112,65095785.0,91.0
122,2020-03-31,000039.SZ,中集集团,0.01358029,207260.0,1.0
123,2020-06-30,000039.SZ,中集集团,3.66171019,55884394.0,85.0
124,2019-06-30,000040.SZ,东旭蓝天,0.41330027,4382391.0,23.0
125,2019-12-31,000040.SZ,东旭蓝天,0.81468074,8638391.0,22.0
126,2020-03-31,000040.SZ,东旭蓝天,0.4239546,4495363.0,1.0
127,2020-06-30,000040.SZ,东旭蓝天,0.01803042,191184.0,10.0
128,2019-06-30,000042.SZ,中洲控股,0.06743066,448300.0,10.0
129,2019-12-31,000042.SZ,中洲控股,0.17748868,1180000.0,17.0
130,2020-03-31,000042.SZ,中洲控股,0.05341206,355100.0,4.0
131,2020-06-30,000042.SZ,中洲控股,0.00066182,4400.0,3.0
132,2019-06-30,000045.SZ,深纺织A,0.03528816,161300.0,3.0
133,2019-12-31,000045.SZ,深纺织A,0.03288165,150300.0,4.0
134,2019-06-30,000046.SZ,泛海控股,0.16532592,8590669.0,48.0
135,2019-12-31,000046.SZ,泛海控股,0.13226876,6872952.0,45.0
136,2020-06-30,000046.SZ,泛海控股,0.49821594,25888300.0,74.0
137,2019-12-31,000048.SZ,京基智农,0.0007702,3100.0,1.0
138,2020-03-31,000048.SZ,京基智农,0.00872068,35100.0,1.0
139,2020-06-30,000048.SZ,京基智农,0.01405446,56568.0,4.0
140,2019-06-30,000049.SZ,德赛电池,2.92012514,5993374.0,79.0
141,2019-09-30,000049.SZ,德赛电池,4.09238649,8399367.0,12.0
142,2019-12-31,000049.SZ,德赛电池,4.23047205,8682779.0,76.0
143,2020-03-31,000049.SZ,德赛电池,2.23964104,4596723.0,4.0
144,2020-06-30,000049.SZ,德赛电池,15.32054147,31444452.0,79.0
145,2019-06-30,000050.SZ,深天马A,1.89241465,34441330.0,68.0
146,2019-12-31,000050.SZ,深天马A,4.3070404,78774365.0,122.0
147,2020-06-30,000050.SZ,深天马A,4.25859951,77888397.0,154.0
148,2019-06-30,000055.SZ,方大集团,0.08774228,596398.0,12.0
149,2019-12-31,000055.SZ,方大集团,0.06908743,469598.0,6.0
150,2020-06-30,000055.SZ,方大集团,0.43912491,2984800.0,7.0
151,2019-06-30,000056.SZ,皇庭国际,0.05128421,464000.0,9.0
152,2019-12-31,000056.SZ,皇庭国际,0.11101262,1004400.0,6.0
153,2020-03-31,000056.SZ,皇庭国际,0.00611873,55360.0,2.0
154,2020-06-30,000056.SZ,皇庭国际,0.05585889,505390.0,8.0
155,2019-06-30,000058.SZ,深赛格,0.12040312,648194.0,13.0
156,2019-12-31,000058.SZ,深赛格,0.05592814,301094.0,7.0
157,2020-06-30,000058.SZ,深赛格,0.09682043,521300.0,6.0
158,2019-06-30,000059.SZ,华锦股份,1.03907378,16619388.0,54.0
159,2019-12-31,000059.SZ,华锦股份,0.30795808,4925612.0,43.0
160,2020-03-31,000059.SZ,华锦股份,0.00125044,20000.0,1.0
161,2020-06-30,000059.SZ,华锦股份,0.29471673,4713825.0,21.0
162,2019-06-30,000060.SZ,中金岭南,2.29438163,83949902.0,114.0
163,2019-09-30,000060.SZ,中金岭南,0.75673945,27013217.0,1.0
164,2019-12-31,000060.SZ,中金岭南,2.01044315,71766495.0,105.0
165,2020-03-31,000060.SZ,中金岭南,0.75624361,26995517.0,3.0
166,2020-06-30,000060.SZ,中金岭南,2.33354144,83300088.0,93.0
167,2019-06-30,000061.SZ,农产品,1.42314572,24150272.0,75.0
168,2019-09-30,000061.SZ,农产品,0.00693592,117700.0,1.0
169,2019-12-31,000061.SZ,农产品,0.92259319,15656075.0,54.0
170,2020-06-30,000061.SZ,农产品,0.51112465,8673602.0,47.0
171,2019-06-30,000062.SZ,深圳华强,0.97550802,10202929.0,52.0
172,2019-09-30,000062.SZ,深圳华强,0.35856847,3750301.0,2.0
173,2019-12-31,000062.SZ,深圳华强,0.71063935,7432643.0,51.0
174,2020-03-31,000062.SZ,深圳华强,0.28089921,2937951.0,2.0
175,2020-06-30,000062.SZ,深圳华强,0.47979283,5018198.0,53.0
176,2019-06-30,000063.SZ,中兴通讯,9.85010264,349944701.0,779.0
177,2019-09-30,000063.SZ,中兴通讯,5.17309885,179530128.0,201.0
178,2019-12-31,000063.SZ,中兴通讯,10.39418631,360888993.0,724.0
179,2020-03-31,000063.SZ,中兴通讯,13.37729208,464915048.0,316.0
180,2020-06-30,000063.SZ,中兴通讯,12.08759004,507009842.0,828.0
181,2019-06-30,000065.SZ,北方国际,0.33881558,2130959.0,19.0
182,2019-12-31,000065.SZ,北方国际,1.13276611,7124460.0,15.0
183,2020-03-31,000065.SZ,北方国际,0.25148384,1692692.0,1.0
184,2020-06-30,000065.SZ,北方国际,1.59691727,10748615.0,20.0
185,2019-06-30,000066.SZ,中国长城,7.96447291,198399126.0,173.0
186,2019-09-30,000066.SZ,中国长城,5.20661655,129699503.0,46.0
187,2019-12-31,000066.SZ,中国长城,12.5674559,313061808.0,197.0
188,2020-03-31,000066.SZ,中国长城,6.54645395,163075544.0,18.0
189,2020-06-30,000066.SZ,中国长城,5.97743409,148900965.0,185.0
190,2019-06-30,000068.SZ,华控赛格,0.01298338,130700.0,1.0
191,2019-12-31,000068.SZ,华控赛格,0.00593044,59700.0,1.0
192,2020-06-30,000068.SZ,华控赛格,0.12108221,1218900.0,4.0
193,2019-06-30,000069.SZ,华侨城A,3.22778503,226710906.0,294.0
194,2019-09-30,000069.SZ,华侨城A,1.15297332,80981734.0,21.0
195,2019-12-31,000069.SZ,华侨城A,4.56429043,320583441.0,338.0
196,2020-03-31,000069.SZ,华侨城A,0.57083586,40204926.0,21.0
197,2020-06-30,000069.SZ,华侨城A,2.34630064,165253884.0,253.0
198,2019-06-30,000070.SZ,特发信息,0.11720033,911707.0,10.0
199,2019-09-30,000070.SZ,特发信息,0.4761151,3771660.0,1.0
200,2019-12-31,000070.SZ,特发信息,0.22440886,1781471.0,9.0
201,2020-03-31,000070.SZ,特发信息,0.49236779,3916000.0,1.0
202,2020-06-30,000070.SZ,特发信息,0.59510775,4733180.0,9.0
203,2019-06-30,000078.SZ,海王生物,1.56426331,41157696.0,53.0
204,2019-09-30,000078.SZ,海王生物,0.86844849,22849950.0,2.0
205,2019-12-31,000078.SZ,海王生物,1.67135226,43975337.0,67.0
206,2020-03-31,000078.SZ,海王生物,0.70214688,18474350.0,2.0
207,2020-06-30,000078.SZ,海王生物,0.97509116,25655850.0,62.0
208,2019-06-30,000088.SZ,盐田港,0.07134122,1385589.0,16.0
209,2019-12-31,000088.SZ,盐田港,0.10561927,2051337.0,17.0
210,2020-06-30,000088.SZ,盐田港,0.07098028,1378579.0,13.0
211,2019-06-30,000089.SZ,深圳机场,2.50071534,51283908.0,96.0
212,2019-09-30,000089.SZ,深圳机场,1.83347962,37600441.0,14.0
213,2019-12-31,000089.SZ,深圳机场,2.42951384,49823729.0,109.0
214,2020-03-31,000089.SZ,深圳机场,0.90123907,18482336.0,3.0
215,2020-06-30,000089.SZ,深圳机场,1.74734349,35833987.0,103.0
216,2019-06-30,000090.SZ,天健集团,1.52252025,28448982.0,59.0
217,2019-09-30,000090.SZ,天健集团,0.01359346,254000.0,1.0
218,2019-12-31,000090.SZ,天健集团,1.64438077,30726002.0,65.0
219,2020-03-31,000090.SZ,天健集团,0.01864017,348300.0,1.0
220,2020-06-30,000090.SZ,天健集团,4.48417194,83788790.0,154.0
221,2019-06-30,000096.SZ,广聚能源,0.00761478,38900.0,3.0
222,2019-12-31,000096.SZ,广聚能源,0.02491131,127259.0,5.0
223,2020-06-30,000096.SZ,广聚能源,0.02396487,122424.0,3.0
224,2019-06-30,000099.SZ,中信海直,0.00066774,4047.0,2.0
225,2019-12-31,000099.SZ,中信海直,0.36017449,2182911.0,13.0
226,2020-06-30,000099.SZ,中信海直,0.33878259,2053261.0,9.0
227,2019-06-30,000100.SZ,TCL科技,2.2677888,328379379.0,225.0
228,2019-09-30,000100.SZ,TCL科技,0.92554696,122878773.0,22.0
229,2019-12-31,000100.SZ,TCL科技,8.65231928,1174211438.0,417.0
230,2020-03-31,000100.SZ,TCL科技,0.70110409,93080971.0,27.0
231,2020-06-30,000100.SZ,TCL科技,9.10089994,1239766516.0,589.0
232,2019-06-30,000150.SZ,*ST宜康,0.68450878,5517074.0,14.0
233,2019-12-31,000150.SZ,*ST宜康,0.21280158,1715160.0,9.0
234,2020-03-31,000150.SZ,*ST宜康,0.01426816,115000.0,1.0
235,2020-06-30,000150.SZ,*ST宜康,0.22631291,1824060.0,9.0
236,2019-06-30,000151.SZ,中成股份,1.72278519,4591980.0,9.0
237,2019-09-30,000151.SZ,中成股份,1.31224655,3497714.0,2.0
238,2019-12-31,000151.SZ,中成股份,1.09390622,2915741.0,10.0
239,2020-03-31,000151.SZ,中成股份,0.92799474,2473514.0,2.0
240,2020-06-30,000151.SZ,中成股份,0.66017514,1759657.0,6.0
241,2019-06-30,000153.SZ,丰原药业,1.04430699,3258000.0,19.0
242,2019-09-30,000153.SZ,丰原药业,0.06308153,196800.0,1.0
243,2020-06-30,000153.SZ,丰原药业,0.06795368,212000.0,3.0
244,2019-06-30,000155.SZ,川能动力,0.86294491,10959400.0,17.0
245,2019-09-30,000155.SZ,川能动力,0.67956693,8630500.0,1.0
246,2019-12-31,000155.SZ,川能动力,0.71180316,9039900.0,6.0
247,2020-03-31,000155.SZ,川能动力,0.63926772,8118700.0,1.0
248,2020-06-30,000155.SZ,川能动力,2.41157599,30627015.0,18.0
249,2019-06-30,000156.SZ,华数传媒,1.85709677,23776323.0,104.0
250,2019-09-30,000156.SZ,华数传媒,0.48560811,6217218.0,1.0
251,2019-12-31,000156.SZ,华数传媒,2.08460116,26689051.0,74.0
252,2020-03-31,000156.SZ,华数传媒,1.01678696,13017876.0,2.0
253,2020-06-30,000156.SZ,华数传媒,2.01965588,25857560.0,87.0
254,2019-06-30,000157.SZ,中联重科,3.99575251,253290483.0,279.0
255,2019-09-30,000157.SZ,中联重科,0.77295982,49210437.0,18.0
256,2019-12-31,000157.SZ,中联重科,4.73376315,302172337.0,315.0
257,2020-03-31,000157.SZ,中联重科,1.31708541,84676211.0,30.0
258,2020-06-30,000157.SZ,中联重科,4.45884573,287799022.0,358.0
259,2019-06-30,000158.SZ,常山北明,1.66014722,27440158.0,61.0
260,2019-09-30,000158.SZ,常山北明,1.0006063,16538771.0,3.0
261,2019-12-31,000158.SZ,常山北明,1.03302039,16514037.0,49.0
262,2020-03-31,000158.SZ,常山北明,0.45541279,7280305.0,2.0
263,2020-06-30,000158.SZ,常山北明,1.30235375,20819645.0,68.0
264,2019-06-30,000159.SZ,国际实业,0.02619174,125900.0,2.0
265,2019-06-30,000166.SZ,申万宏源,2.01404372,453879677.0,214.0
266,2019-09-30,000166.SZ,申万宏源,1.47114176,331532687.0,33.0
267,2019-12-31,000166.SZ,申万宏源,2.29401072,516972309.0,235.0
268,2020-03-31,000166.SZ,申万宏源,1.67948275,378483872.0,23.0
269,2020-06-30,000166.SZ,申万宏源,2.70909842,610515392.0,261.0
270,2019-06-30,000301.SZ,东方盛虹,2.01621376,24562251.0,71.0
271,2019-09-30,000301.SZ,东方盛虹,1.46064953,17794165.0,4.0
272,2019-12-31,000301.SZ,东方盛虹,2.56001928,31187088.0,74.0
273,2020-03-31,000301.SZ,东方盛虹,0.93178028,11351287.0,1.0
274,2020-06-30,000301.SZ,东方盛虹,2.07734968,25307031.0,60.0
275,2019-06-30,000333.SZ,美的集团,8.04394482,555748171.0,1073.0
276,2019-09-30,000333.SZ,美的集团,6.05705975,416746342.0,487.0
277,2019-12-31,000333.SZ,美的集团,7.68478931,531275384.0,1059.0
278,2020-03-31,000333.SZ,美的集团,5.44417687,377375682.0,398.0
279,2020-06-30,000333.SZ,美的集团,7.76509598,540341629.0,1070.0
280,2019-06-30,000338.SZ,潍柴动力,12.0924869,525817954.0,477.0
281,2019-09-30,000338.SZ,潍柴动力,5.7637898,250627039.0,80.0
282,2019-12-31,000338.SZ,潍柴动力,15.07877838,655670958.0,608.0
283,2020-03-31,000338.SZ,潍柴动力,4.70099658,204413569.0,80.0
284,2020-06-30,000338.SZ,潍柴动力,8.57359823,372806021.0,512.0
285,2019-06-30,000400.SZ,许继电气,1.95208031,19683359.0,86.0
286,2019-09-30,000400.SZ,许继电气,0.01596704,161000.0,1.0
287,2019-12-31,000400.SZ,许继电气,3.21486222,32416334.0,97.0
288,2020-03-31,000400.SZ,许继电气,2.06275173,20799289.0,14.0
289,2020-06-30,000400.SZ,许继电气,4.55106666,45889648.0,107.0
290,2019-06-30,000401.SZ,冀东水泥,14.2038238,191359640.0,325.0
291,2019-09-30,000401.SZ,冀东水泥,2.64402307,35621345.0,30.0
292,2019-12-31,000401.SZ,冀东水泥,7.23420902,97462181.0,254.0
293,2020-03-31,000401.SZ,冀东水泥,7.64860024,103045026.0,84.0
294,2020-06-30,000401.SZ,冀东水泥,7.10624115,95738145.0,184.0
295,2019-06-30,000402.SZ,金融街,1.65034528,49327664.0,179.0
296,2019-09-30,000402.SZ,金融街,0.08512424,2544304.0,6.0
297,2019-12-31,000402.SZ,金融街,2.209966,66054333.0,188.0
298,2020-03-31,000402.SZ,金融街,0.53794604,16078830.0,8.0
299,2020-06-30,000402.SZ,金融街,1.96683939,58787451.0,130.0
300,2019-06-30,000403.SZ,派林生物,1.37208596,3723951.0,12.0
301,2019-09-30,000403.SZ,派林生物,0.46429546,1260135.0,5.0
302,2019-12-31,000403.SZ,派林生物,3.70243179,10048696.0,32.0
303,2020-03-31,000403.SZ,派林生物,1.56931373,4259243.0,9.0
304,2020-06-30,000403.SZ,派林生物,10.91924228,29635697.0,87.0
305,2019-06-30,000404.SZ,长虹华意,1.19371092,8308180.0,8.0
306,2019-09-30,000404.SZ,长虹华意,0.79349122,5522667.0,1.0
307,2019-12-31,000404.SZ,长虹华意,1.00717708,7009912.0,11.0
308,2020-03-31,000404.SZ,长虹华意,0.74582098,5190884.0,1.0
309,2020-06-30,000404.SZ,长虹华意,0.81162006,5648843.0,5.0
310,2019-06-30,000407.SZ,胜利股份,0.07687789,673300.0,8.0
311,2019-12-31,000407.SZ,胜利股份,0.00224936,19700.0,4.0
312,2020-06-30,000407.SZ,胜利股份,0.00052523,4600.0,1.0
313,2019-06-30,000408.SZ,藏格矿业,1.86619252,8335347.0,58.0
314,2019-09-30,000408.SZ,藏格矿业,0.01352083,62804.0,1.0
315,2019-12-31,000408.SZ,藏格矿业,0.17366325,822300.0,16.0
316,2019-06-30,000411.SZ,英特集团,1.0581032,2193987.0,23.0
317,2019-09-30,000411.SZ,英特集团,1.27647598,2646785.0,7.0
318,2019-12-31,000411.SZ,英特集团,0.1528539,316944.0,5.0
319,2020-06-30,000411.SZ,英特集团,0.12366908,256429.0,4.0
320,2019-06-30,000413.SZ,东旭光电,1.72279802,83800756.0,125.0
321,2019-09-30,000413.SZ,东旭光电,0.5073266,24677503.0,5.0
322,2019-12-31,000413.SZ,东旭光电,1.31926265,64171893.0,87.0
323,2020-03-31,000413.SZ,东旭光电,0.20649445,10044353.0,2.0
324,2020-06-30,000413.SZ,东旭光电,0.30306156,14741594.0,43.0
325,2019-06-30,000415.SZ,渤海租赁,1.04676269,37145493.0,104.0
326,2019-09-30,000415.SZ,渤海租赁,0.00073268,26000.0,1.0
327,2019-12-31,000415.SZ,渤海租赁,0.82977603,29445491.0,102.0
328,2020-06-30,000415.SZ,渤海租赁,1.03059721,36571844.0,78.0
329,2019-06-30,000416.SZ,民生控股,0.00045742,2432.0,1.0
330,2019-12-31,000416.SZ,民生控股,0.01459522,77600.0,1.0
331,2020-06-30,000416.SZ,民生控股,0.06078836,323200.0,3.0
332,2019-06-30,000417.SZ,合肥百货,2.68173667,20891465.0,38.0
333,2019-12-31,000417.SZ,合肥百货,0.03038301,236692.0,8.0
334,2020-06-30,000417.SZ,合肥百货,0.00820151,63892.0,2.0
335,2019-06-30,000419.SZ,通程控股,0.1100506,598216.0,6.0
336,2019-12-31,000419.SZ,通程控股,0.34890552,1896590.0,12.0
337,2019-06-30,000420.SZ,吉林化纤,0.00999014,184900.0,3.0
338,2019-12-31,000420.SZ,吉林化纤,0.00088069,16300.0,2.0
339,2020-06-30,000420.SZ,吉林化纤,0.00047715,9400.0,1.0
340,2019-06-30,000421.SZ,南京公用,0.16046536,918900.0,6.0
341,2019-09-30,000421.SZ,南京公用,0.0471844,270200.0,1.0
342,2020-06-30,000421.SZ,南京公用,0.06000207,343600.0,1.0
343,2019-06-30,000423.SZ,东阿阿胶,4.53170452,29638324.0,198.0
344,2019-09-30,000423.SZ,东阿阿胶,0.13255695,866951.0,3.0
345,2019-12-31,000423.SZ,东阿阿胶,7.80235766,51029100.0,174.0
346,2020-03-31,000423.SZ,东阿阿胶,2.67576372,17500071.0,3.0
347,2020-06-30,000423.SZ,东阿阿胶,11.3030372,73924298.0,118.0
348,2019-06-30,000425.SZ,徐工机械,4.86489648,340264139.0,308.0
349,2019-09-30,000425.SZ,徐工机械,1.40792278,98473962.0,21.0
350,2019-12-31,000425.SZ,徐工机械,6.56875898,459506721.0,407.0
351,2020-03-31,000425.SZ,徐工机械,1.90282405,133108924.0,35.0
352,2020-06-30,000425.SZ,徐工机械,4.13711245,289404892.0,296.0
353,2019-06-30,000426.SZ,兴业矿业,1.82259348,24248802.0,55.0
354,2019-09-30,000426.SZ,兴业矿业,0.68111124,8848640.0,3.0
355,2019-12-31,000426.SZ,兴业矿业,0.9485126,13860310.0,45.0
356,2020-03-31,000426.SZ,兴业矿业,4.106e-05,600.0,1.0
357,2020-06-30,000426.SZ,兴业矿业,0.13012622,1919745.0,17.0
358,2019-06-30,000428.SZ,华天酒店,0.0006183,6300.0,1.0
359,2019-12-31,000428.SZ,华天酒店,0.0738927,752912.0,2.0
360,2020-03-31,000428.SZ,华天酒店,0.00174694,17800.0,1.0
361,2020-06-30,000428.SZ,华天酒店,0.00584929,59600.0,2.0
362,2019-06-30,000429.SZ,粤高速A,11.18741247,52499729.0,93.0
363,2019-09-30,000429.SZ,粤高速A,1.9650483,25603808.0,11.0
364,2019-12-31,000429.SZ,粤高速A,2.97589152,38774698.0,75.0
365,2020-03-31,000429.SZ,粤高速A,0.66950504,8723388.0,10.0
366,2020-06-30,000429.SZ,粤高速A,2.78528681,36292642.0,65.0
367,2019-06-30,000430.SZ,张家界,0.01145962,38016.0,3.0
368,2019-12-31,000430.SZ,张家界,0.04862741,161316.0,7.0
369,2020-06-30,000430.SZ,张家界,0.09550164,316816.0,3.0
370,2019-06-30,000488.SZ,晨鸣纸业,2.39655883,40020560.0,74.0
